Year,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
1959,,0.17460346344188138,0.16727928821178462,0.10143810792026575,0.19487413295795575,0.1769500494772096,0.1828079958535207,0.12624592856416772,0.10036575929954883,0.10775886717572836,0.23651848396881836,0.156177445653078,0.19106181348105622,0.15346154749159546,0.2027150341680346,0.14324244195470115,0.11525866629778414,0.06996277757103098,0.10628616102878685
1960,,-0.05274033745646367,-0.026039796630074497,0.00046009855008755096,-0.06177233371577795,-0.03848769666337071,-0.02748689931045445,0.012449059132956908,-0.0026697373499549037,-0.048566322620852476,-0.0675805383943926,-0.04472524455068805,-0.034211346003529375,-0.04220163462483317,-0.017022847685941533,-0.02183164148516814,0.034054567466418995,0.05431377171052798,-0.014113272750473804
1961,,0.31132759044626024,0.288166809549137,0.2573850132222235,0.283033056324151,0.31014070038817,0.2786623938558088,0.2870977569700781,0.2551577979226267,0.2858952702189397,0.28242288580227837,0.33601094399801434,0.2920338687212045,0.2604384323651139,0.2914520492298487,0.29780088613053635,0.28108533818724224,0.24736912309345027,0.2565662769313819
1962,,-0.12897315107396234,-0.14516265041013365,-0.10366362131807738,-0.12660639381520677,-0.1495333736334894,-0.15625005057733976,-0.13812739652269568,-0.09990382927450159,-0.10979889150854616,-0.13434499841884162,-0.1318512384270938,-0.16159912292709955,-0.17428755943486962,-0.14389994126273042,-0.12831267962016968,-0.14401060131790566,-0.09241448100550098,-0.10158559859832106
1963,,0.17501493208458485,0.14448606313051848,0.1983453342755226,0.1627532867443986,0.16577833049549118,0.14602771869274345,0.15041021821282285,0.20269642587374181,0.1770895508380954,0.15438102895500028,0.20088108186936693,0.1414595533915255,0.19007670883203165,0.11539903052266687,0.14392138793357878,0.15421586146173216,0.19345279302489193,0.20459408162100723
1964,,0.1829133472000184,0.1620290647380136,0.14777656469796718,0.1814472810940877,0.15879756647794885,0.16343047722133952,0.17158552932211846,0.1452634155221777,0.22061490631930325,0.13674155798122478,0.18482307378135143,0.13888513651648782,0.15164720274756482,0.1707537095708922,0.16855029896602747,0.17309866219313008,0.12678357126270545,0.14898413583742953
1965,,0.34242362339924637,0.28943918551316505,0.09561666780619471,0.37020150564680776,0.3485436287952086,0.3171712751272395,0.2245684020312606,0.08411809368350665,0.424883034709195,0.2983652269627557,0.28941223779003566,0.3935421887461521,0.36287976755051754,0.28684214884204895,0.2233910339857359,0.22539219608426997,0.17518689315654457,0.06618157959555804
1966,,-0.09130129857640557,-0.09790358574405056,-0.12296544875880056,-0.09775273327496181,-0.10224623594989646,-0.08439523941725624,-0.07889375899654061,-0.12893304705165598,-0.1249359447751216,-0.06517193700821367,-0.07770916661157146,-0.11994393478852083,-0.08634894057138465,-0.08292914928313277,-0.10642725807315045,-0.06225233183053003,-0.07606346816210019,-0.14041084520121028
1967,,0.8835713849956441,0.4693770549113263,0.18785424641769732,0.9775179343622922,0.6875000557196265,0.47339890543989616,0.303203235593978,0.18154354374655535,1.0947048524927077,0.8421059857605171,0.6997670864923242,0.6770567393029401,0.46340648021072806,0.4804259313669532,0.39418859827875985,0.24846083632719185,0.1769436700191429,0.18253849666488842
1968,,0.4002572385094061,0.1875667122824578,0.05434517204865408,0.4368567691702938,0.2638949096318095,0.21834068461037348,0.13747599369195784,0.04504475439643563,0.5342073224524775,0.3229379342658263,0.3256233385690199,0.21545512713820125,0.2859278670689238,0.16389947951614636,0.13800245946034484,0.13650549478142548,0.1249337569903406,0.02736561227834322
1969,,-0.3275242128021608,-0.23381515878068215,-0.12949726670453243,-0.35698709415292507,-0.263226906205141,-0.23843908627193322,-0.18904349079973315,-0.12441789771172873,-0.36865085686508525,-0.3404324804671013,-0.2644028187338149,-0.2626675237595373,-0.2260264178937602,-0.24891531861097005,-0.21591683092983294,-0.17210340126070633,-0.17809805972941617,-0.11194308427664579
1970,,-0.19383156308194893,-0.10732198134768678,-0.025759309272639475,-0.2180066723004006,-0.14780771259655467,-0.1179281178918159,-0.04644490278261337,-0.025535522921219855,-0.2306082758170095,-0.20108957122310422,-0.14610926453200856,-0.14955070735370213,-0.11856662279973529,-0.11761594062104563,-0.07787757673029749,-0.026353113399993022,-0.013480473875030485,-0.02844923027381474
