Year,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
1940,-0.12719330416993846,-0.2808718338955769,-0.19685369974694444,-0.15117736948860672,-0.0940895866414464,-0.03172197187283843,0.01437674416979684,-0.05357943598097792,0.013625600920510461,-0.16687212329178647,0.003637493774725442,0.0139319877362305,-0.02291443857531894,-0.02071183713768887,-0.1746487422651708,-0.08493663230237491,-0.08369062467563859,-0.06934428575037732,0.006730634709046113,-0.17013100296269668,-0.10862620967902115,-0.06347691621858365,-0.050219806601809136,-0.055796769117262834,-0.055882501620589276
1941,-0.5384652298150595,-0.34611721621541447,-0.22885675372277392,-0.22223307156083916,-0.10014518295621011,-0.21900059067168842,-0.17787080612392625,-0.2535172770665003,-0.11030696484375635,-0.12304034504857342,-0.2912509657757002,-0.21066141131749472,-0.15974448036200384,-0.1483780229646149,-0.08803645612607902,-0.15998509107197179,-0.21066075084215385,-0.17577762945139586,-0.11650385227737048,-0.02251309911851418,-0.2033810114302672,-0.21980423044258968,-0.08214775083864423,-0.15706189616698873,-0.12306921132048088
1942,0.1763896534788234,0.12431354698794106,0.1648027359928257,0.2815179401988268,0.28649396757613643,0.13829806346753926,0.17104663729133662,0.14741273656059728,0.1662178772831302,0.2690650296745083,0.1401352110386418,0.06360413092105266,0.03207986079229608,0.1799863803704309,0.1691835825389567,0.05584376564539273,0.08385630761767393,0.108816926885545,0.10246541832939382,0.3679874107302348,0.06780649295574315,0.019423878399729144,0.04138653223210187,0.16377307648202488,0.2757441549514785
1943,0.6051949676397541,0.5331630245332379,0.6948699522873447,0.9103583308778886,1.1841372948913764,0.6706091367440994,0.4750832454582701,0.5613831675566074,0.822394377900524,0.9170945764598131,0.2935135352001361,0.26755072206582753,0.45299682202638847,0.5194317230080918,0.8474204004309893,0.17810256742638564,0.335502832132218,0.2758768592731744,0.48458272973136696,0.516325545584785,0.1378567230157326,0.24129074201940592,0.3359769993811812,0.2793932071595093,0.38477726685354385
1944,0.5903930162729056,0.5123350115379135,0.5420659293132022,0.529240333296535,0.6927978271912494,0.4098415101309252,0.3897729205187379,0.29173745171917576,0.2746621620254772,0.6188331385804084,0.2571476256870979,0.40339539575855143,0.2950163409904998,0.33812142758770647,0.5553251834475934,0.16703440097603428,0.2395210264474983,0.25870781883752314,0.4455352670346786,0.42297718571893395,0.1353164094117021,0.11567413055859821,0.19038063466572175,0.21719298058601755,0.5253132521968904
1945,0.9413587183332446,0.7411081521069001,0.7405416601430974,0.718068605547127,0.8103236533301359,0.7395916184014146,0.5405372321597095,0.5287021601705812,0.6554164754179761,0.8986432517401084,0.49899779299526825,0.4697553974906936,0.4908115590609061,0.6173198152404091,0.4435061755398313,0.4176722973488405,0.4853341284308048,0.5762795646674266,0.5351031534896793,0.8549671181830041,0.2819211586078685,0.26643496475724926,0.3201080832747989,0.3672960149106328,0.39434050957689126
1946,-0.27046985670067325,-0.3043767914339053,-0.17685843112542365,-0.2755639944979176,-0.2597814077509578,-0.3056592829504311,-0.22206791623609257,-0.24579002922723125,-0.23067360216438393,-0.21815475292749142,-0.2856890606165249,-0.17410899061467877,-0.19098341176033795,-0.21435164978157673,-0.2350891720586693,-0.18021671192648514,-0.18612529622049834,-0.16715202366708815,-0.21763146882598905,-0.26090739322138945,-0.235914931198849,-0.21484720487277098,-0.16390964611896353,-0.13481895216652984,-0.24710604872554176
1947,-0.15083865578421762,-0.15737308473623068,-0.15331973160951184,-0.12908988829993295,0.0018284515699578119,-0.20791656543276282,-0.07003402593906549,-0.08142789746321422,-0.11011819142046164,0.024832617547351,-0.09660746316354474,-0.11605858118756796,-0.08944044043025279,-0.03459978996017443,-0.009262389905498658,-0.09194792670205076,-0.09347789052157263,-0.05211111926140932,-0.10450171602814373,-0.06293925748161588,-0.041821422879058656,-0.023784813459522658,-0.08885225142568387,0.019394316304965242,-0.00978210214980535
1948,-0.11403865633069632,-0.10098050086834076,-0.1357788974866877,-0.14997646188160818,-0.022677358298901384,-0.13781816755099308,-0.0879731826390282,-0.09249233846495597,-0.05548478329042206,0.02402283556146001,-0.08312148603901193,-0.07773706929107849,-0.04031438352133576,-0.09431900814466077,-0.06624702236740732,-0.04351834472088367,-0.021512511221386532,0.007511436835019092,-0.07672443584820532,0.002246384160246473,0.0023139430059158084,-0.0020638242581670907,0.02108214276481024,-0.06678958400154289,0.029378355544370516
1949,0.16909930138225526,0.22103600082409436,0.2502943775182327,0.22254948416100317,0.2541501785739584,0.10181290442806223,0.26351014610609824,0.24456659539159054,0.27095732153862184,0.16868764378183965,0.3455936311872765,0.22760805303291942,0.2280252992034204,0.24008275640089427,0.21091293294399538,0.28127570021222126,0.24151547772546555,0.33989538376512707,0.10155248315363474,0.32264298969810756,0.2892864639455188,0.14123953131241418,0.17961610349268287,0.24155801265278676,0.16062507222100875
1950,0.1582298201787813,0.209828920867136,0.35553375912906304,0.3267008982188855,0.4901022212267472,0.37352332416867484,0.22973516699025742,0.32820033835597373,0.26785210143304083,0.5243560811157664,0.12271713005154972,0.12268577398960745,0.26616174491445577,0.30806857543335076,0.6319770083463909,0.15702215827178967,0.12460271760136998,0.2625568564551479,0.3472913406090852,0.5447093081175551,0.18294685354014306,0.14297031027169194,0.29134224122474106,0.4175699618786053,0.41232097370188003
1951,0.09871640040672625,0.08219611399988147,-0.007624641262039433,0.011604767185355414,-0.000563516318456303,0.08291672713565945,0.09887083087094095,0.06953889537007063,0.06476291263747713,0.04588957635405633,0.04733856136587544,0.1578974391629726,0.08352132926434552,0.06263561485906655,0.02614981166538044,0.13739154402029707,0.17397209073006037,0.11466716932799614,0.09725750119469989,0.06269055004467394,0.14059727618056872,0.11283832751442247,0.266962395754176,0.13315517550291256,0.08561812050454254
1952,-0.1658574846230878,0.06119787397663479,0.051992863731584515,0.03557677397489223,0.04766025944607044,0.06843698310147772,0.029379108251816888,0.09997426326863579,0.11129732022152639,0.10406686544134369,0.11359981326765545,0.12388358957818713,0.09713315917715803,0.0621922958317771,0.1257166233290683,0.0879085956058212,0.12892774116263528,0.07612425257713284,0.10794435514270861,0.24495124521790612,0.13753267864235097,0.13197679091211412,0.11369255555862612,0.13775585517413758,0.229697777712067
1953,-0.18673869243103303,-0.13466075613419393,-0.024606075571284913,-0.060380086745877026,-0.06493964224002502,-0.03845614370863648,-0.026005117084093032,0.007547989712973768,-0.056021629785547145,-0.10041955011454196,0.03869628065255504,-0.004570730906626408,-0.04145530278124787,-0.023943807291318175,-0.11046075310291392,-0.0028007854609033433,-0.017444799589199866,0.029203582317923305,-0.06556301891962601,-0.08796318886611332,0.0264594586947573,-0.003552202884687161,-0.007352291321761184,-0.05038237714417204,-0.13146147848646506
1954,0.31093858844798783,0.6353910881706701,0.49230191177415317,0.660608330994906,0.7308825675168074,0.3676781887066989,0.4721942030149888,0.683243583692384,0.6179994629618626,0.5988727604610293,0.47712345829914815,0.5227844698106825,0.6247084060170245,0.7124759090529587,0.6038491338342937,0.4408475935055731,0.511831572991422,0.7434915181444559,0.5849217004488789,0.7269786308748845,0.4959386476651513,0.4383194477348893,0.5625928466968251,0.7511320901763656,0.7396667729495123
1955,0.12612462352650433,0.26037586669162116,0.14727449779872837,0.25621161536179526,0.25742943555291387,-0.007941145710172015,0.18260888405971265,0.16705098063115775,0.13915422455666437,0.2602536048341866,0.29016073462612324,0.15257511991720785,0.24111891051716006,0.2627859471436196,0.2330125054864829,0.18998319863704882,0.2004800032913756,0.18689865745746403,0.15671757305299883,0.09014219643042232,0.2920334721779472,0.25619051286239514,0.22466197265980736,0.3199149943425741,0.24025321775255737
1956,-0.09276919834331265,-0.11336058172285157,-0.014084789691580446,0.055631196974320396,0.046902025721592855,-0.06993193655759378,0.08249813061921962,0.030322370407504184,0.042073249616960906,0.07070683840992475,0.06809016436704463,0.04130719246908088,0.09893436834641589,0.09489336156983041,-0.02926499307486674,0.06103376025216156,0.061426709390854484,0.025060230641338777,0.06519717855484841,-0.04437692477223065,0.024437009347787697,0.08985384709667943,0.12497585117238508,0.07026735170012732,-0.04270540842985626
1957,-0.1580772537360109,-0.2422207147187675,-0.1579487259421959,-0.1529793404054144,-0.17152242345335722,-0.19934127208799524,-0.14286122560728187,-0.10372361835010224,-0.2421884219443594,-0.15745756792238985,-0.1408537532344719,-0.173411128261301,-0.148672852932609,-0.1863880032799632,-0.1763300775927713,-0.13974859456041755,-0.1250110844458221,-0.10478869250767586,-0.24397662975315726,-0.27081661568738713,-0.1125507281089203,-0.12114005204034495,-0.08022922717707004,-0.23244611373199697,-0.27585613355712924
1958,0.7391701484988058,0.7969682508565743,0.5883112410812854,0.5811407625147176,0.6704530065795562,0.7790692485232973,0.6826254325972199,0.46767957992283526,0.6265465558097341,0.8324713782687634,0.4779960793903655,0.48842744084516165,0.5028181539677705,0.6201006728678655,0.7974115464645095,0.5063553004980565,0.4541782704802997,0.5624690382367614,0.5607474034342281,0.821330721063684,0.37960494934501376,0.36314556131176423,0.4663153084972007,0.38068152653875087,0.6483367055228255
1959,0.06061664533678135,0.29182011023065657,0.16216705317746927,0.22614375094718642,0.19296821258252295,0.22823070685026514,0.1340279974207288,0.18679939504987209,0.16481463789145012,0.17897708259891387,0.17778781488249296,0.21015397203830788,0.16954557445396623,0.2193327216430616,0.1261422151386593,0.10231163449293024,0.12985990181706186,0.15777960047091377,0.17732341153897724,0.08295754705466085,0.14446694430285056,0.026486410773283398,0.07806636994917793,0.02273610188474584,0.20516718530194233
1960,-0.22092646766816026,-0.14613613276020632,-0.06137901725081174,-0.006927762484297162,-0.07539207540525306,-0.07777497713814996,-0.02580258366809063,-0.04978780986732356,-0.00530047825398805,-0.08179466401635982,0.06179836506556935,0.0019476552596002783,-0.02297696098038471,-0.018493591746628346,-0.2033176793187742,0.05149111184453381,0.0410607874611566,-0.02592871755550774,-0.016932586371808833,-0.1876064317893681,-0.03888791373330558,-0.039803431661479705,0.1634689621809562,-0.08463460102084563,-0.13262316664370988
1961,0.3111132600314994,0.3807315591846625,0.24306061784789645,0.3050766606591664,0.25925339473353426,0.20362197665637605,0.2825896622556128,0.3070165671388767,0.3444955631123663,0.4140159292112069,0.20407163671715112,0.30951673096451215,0.22184097673300185,0.33616405516574055,0.2485264262523379,0.25078793271691957,0.27912628865316735,0.3706196670649706,0.26303901889516634,0.22867204864480173,0.22781061865285923,0.29467512589261813,0.24881173060955142,0.20153738844189584,0.3083411039737385
1962,-0.07185356514804186,-0.22772776094283875,-0.12466734887305786,-0.12439985336327342,-0.10546648753559984,-0.23857820829351595,-0.1537575542796782,-0.18314648754986562,-0.10052380569142882,-0.10743674491739352,-0.1856607888041275,-0.11606012262930399,-0.17037077210936336,-0.1662184500230819,-0.11428844597182275,-0.21632302029904693,-0.11473141877361703,-0.10387090575019331,-0.11012862668985801,-0.02154709333700744,-0.15418987659366268,-0.08140767545744765,-0.020741729116839247,-0.07323096084947966,-0.05213354790391034
1963,0.24656747340450402,0.021584480223824976,0.10669824935955363,0.12593954303948407,0.2989603263591789,0.012469850936014382,0.1516707715924206,0.09767544450553545,0.20617202286511938,0.30514244104489907,0.03131931100603236,0.1261910308253651,0.14573076954595576,0.19711110812331145,0.23604203319492445,0.07128621632057608,0.09913781795121945,0.17016082633854435,0.34677350506370863,0.3255790688581963,0.21315566524664398,0.16489388987285225,0.17260709027463816,0.24762594927110304,0.3078359171514016
1964,0.1440988343592593,0.11045405987784584,0.21787364186877878,0.12405818912344913,0.25153640078569084,0.05570051710744828,0.0537791871011597,0.2516973984027513,0.1374058847593591,0.27118797680382833,0.033808263135124195,0.18395671235513023,0.19980671319612275,0.24067354563651455,0.2204852439371343,0.09387783709017006,0.20920326254859667,0.19673465232016585,0.28715508937426115,0.1776615524315288,0.1579746059778555,0.1125292952289183,0.1836752501021237,0.18404565003590867,0.1544936788314344
1965,0.2850280065881279,0.4023141880694432,0.2535114708754389,0.38259709830363886,0.45723521186652594,0.30831729611752423,0.3038186901656732,0.2688729257044513,0.3716776165208495,0.34048813957774327,0.27091880172595406,0.24960754045341238,0.342164381375752,0.28091344515521066,0.41024220968095126,0.19149060084028857,0.217728657374183,0.22526532874184957,0.21675147998266864,0.3623330984862485,0.14012257574385334,-0.016332682950291888,0.09563112312988586,0.134686661082557,0.1199196966492484
1966,-0.06424681006547261,-0.14510326583487942,-0.12025942419952562,-0.04595122905176052,-0.08002698620701554,-0.099224011698825,-0.06461477602691279,-0.09338303987161634,-0.1482887536318247,-0.0892127451898389,-0.07797865927080994,-0.12456828683251309,-0.037089174577846995,-0.06386154859978344,-0.14709326411507384,-0.03271672929322511,-0.07017238228111289,-0.1007124744652157,-0.06154488212474707,-0.14441800505755897,-0.14454784272694077,-0.14683005350325185,-0.07018841056525982,-0.07488136963134862,-0.16892756201632808
1967,1.285284487485102,1.004380974739918,0.8901447449989028,0.8892695075565247,0.8123933742768754,0.7457373245576937,0.6099225173981446,0.8373541520066776,0.658021307104177,0.5745539072766528,0.5323642334284118,0.48748099568988734,0.38874789039714797,0.5244321419362201,0.42962832288319786,0.3570231193390365,0.14890360686009352,0.21591796742717206,0.5020283200757576,0.4088181792092682,0.2628058032523475,0.14878175627467627,0.05350037180791056,0.1895374391471012,0.20537379570312986
1968,0.34494748779885454,0.4560654922734022,0.42166177772563374,0.3948287331425526,0.5166644879489759,0.20902973789230583,0.25816901365202316,0.27163625188442264,0.2955658969166086,0.30359239366610424,0.15296814963451388,0.1923044895142927,0.2091045339239639,0.33712713330280475,0.4013150577179734,0.038333894283230974,0.14042850610134572,0.122335690990524,0.22991068347862886,0.23639056230880184,-0.020328823635656246,-0.001629348607422254,0.12937344763970016,0.1083420219702913,0.19713580581544377
