Year,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
1991,0.006193323714168919,0.07052483464508241,0.06005165267167567,0.0174584733924672,0.06455111775255173,0.03988036213793977
1992,-0.3476855584253852,-0.28200589688478683,-0.30036715882922516,-0.23253541954644863,-0.3045822747550456,-0.19969060810050476
1993,0.13874214153922804,0.14484507827366366,0.18976048294242198,0.18274890664413568,0.2360942247992328,0.2366106502539671
1994,0.2160455050375607,0.2497284042173613,0.3781206962062227,0.10559758107853323,0.1913515081890964,0.3090334331430482
1995,-0.0776554268148002,-0.06226786790295824,-0.09459982458250593,-0.024255360741441745,-0.042814218783323366,-0.08588803848518367
1996,-0.2571915095848464,-0.24397950770430898,-0.22413892803409852,-0.22265257269080696,-0.17049527206060122,-0.11023137204250222
1997,-0.535022547500096,-0.5369433206276168,-0.5436132647086249,-0.20569328726321578,-0.30237352333537304,-0.3684709574524422
1998,0.15758031456665256,0.1633537771034368,0.12213787023464939,0.02309506214871293,0.11398447678161583,0.028090143106514365
1999,1.0691863799701125,0.45368220032739437,0.31154068668170876,1.0924239441063004,0.46499156957669996,0.5794358182556429
2000,-0.4605536842710972,-0.2738796148558422,-0.12110424814239851,-0.5086170117835336,-0.18758677170795113,-0.10576071613815052
2001,-0.3180153194707378,-0.23251405459845176,-0.15560874255203916,-0.3447483066109365,-0.2840775092159966,-0.1978540115454468
2002,-0.15519709515255398,-0.03417565593712424,0.00016014447659573605,-0.14611473526595564,-0.0745770913432745,-0.053348895557361775
2003,0.6637264689896327,0.5125382674518542,0.6012547683005067,0.25275363167034337,0.35416337649436347,0.5674320609042225
2004,0.3032054573665983,0.2802844434949896,0.3843186832376877,0.06680396785448384,0.1305839125341346,0.20995402297073928
2005,0.29986827129149884,0.36492141740538764,0.35005071451034286,0.20538681117107505,0.23020330944519718,0.19899021932535388
2006,-0.33826235110267944,-0.15656986331172662,-0.16294507032727656,-0.09124890344302095,0.08277233728980349,-0.014388087988696507
2007,-0.24059456855208694,-0.15681156176391375,-0.10877518971680888,-0.10598074246842037,-0.051478154936356324,-0.11879811572789611
2008,-0.29271434996361334,-0.19640758816615977,-0.0905541745997569,-0.30841940468002194,-0.2826503057281716,-0.13711931539488242
2009,0.062376565915874815,0.03981072198503566,0.006565075994765079,0.027475523982545713,0.04008134417296483,-0.0040967101009701246
2010,0.19248863038580022,0.1785728777714337,0.22512871246988952,0.20156586900182738,0.0971709485920016,0.10906886596382859
2011,-0.09862293524643428,-0.05438241765841334,0.015605824451484729,-0.11454302928582716,-0.16069352185676655,-0.110620834682568
2012,0.058419915980646,0.03925147461605816,0.08179855658998769,0.036340330119188025,0.05968052539816182,0.03560125694506411
2013,0.5244241074109119,0.2941831956393006,0.2246661929227156,0.23934761720125475,0.24995840752820175,0.3077169494884022
2014,-0.02882920332357186,0.031849760202781185,0.027504916500515453,-0.039097280573587856,-0.029290641054525612,-0.061661757726961586
2015,0.12382721059608426,0.15886491023733584,0.09860937932095015,0.10957405245208984,0.11355613024645494,0.1380145741758958
2016,0.085890906464128,0.07899137441504056,0.11644103808224404,-0.025483339280787942,-0.004040980090507795,0.04670413927884143
2017,0.44523103227243177,0.38001468072942246,0.38182824051540143,0.2510869873558348,0.23838234254315638,0.18845508127417654
2018,-0.18378487370772822,-0.18212488442500596,-0.21897792274918038,-0.12350233013988055,-0.1526047817462407,-0.1573387272171599
2019,0.20904127335537237,0.1699279761946022,0.16660004408055173,0.27902202297161915,0.1427209115447634,0.06911169978487641
2020,0.17294915506604003,0.07789351274791967,-0.028658317034878533,0.3368475520166554,0.09159308910262598,-0.08911645996812545
2021,-0.20620335907964094,-0.07310352387244423,-0.05322962623137706,-0.13266119296242251,-0.03399553512371645,0.020622559618144187
2022,-0.2558379811113555,-0.17611369048872416,-0.11193176345868672,-0.3107030654040014,-0.16754238610791905,-0.03537520090016388
2023,-0.07844171186400295,0.09991174336457287,0.21307093377137987,0.10286675240078269,0.16049074593115153,0.21635675554797484
2024,-0.11772712594973667,0.004911377587325072,0.03435989546449392,-0.02907291479589802,0.05062889369930268,0.13363309423745218
2025,0.08604607890631377,0.22985960263285898,0.3560208139887744,0.10916779485883321,0.282269014740099,0.30780246197793915
