date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
194006,0.092476,0.023281999999999997,0.046651,0.025790999999999998,0.073034,0.011939,0.057569,0.037412,0.074955,0.07535,0.038851,0.072478,0.060807,0.053832000000000005,0.070996,0.08950799999999999,0.051268,0.080665,0.039497,0.140657,0.045629,0.07448,0.11327,0.057598,0.183487
194007,0.037613,0.023824,0.00031099999999999997,0.012222,0.036809,0.039106999999999996,0.058297999999999996,0.04216,0.043628,0.013749,0.07377500000000001,0.06823800000000001,0.051475,0.054362,0.038742,0.036417000000000005,0.041259,0.031286999999999995,0.047257999999999994,0.049517,0.038928,0.019244,0.033010000000000005,0.031657000000000005,0.020654
194008,-0.011255999999999999,-0.01498,0.052282,0.041193,-0.011640999999999999,0.035880999999999996,0.020324,0.044862,0.019503,0.043141,0.018216,0.030957,0.025046,0.009182000000000001,-0.003,0.008607,0.024876,0.045938999999999994,0.018511,0.022435,0.030783,0.009637,0.005600000000000001,0.028927,0.038894000000000005
194009,0.029043,0.035315,0.075688,0.038372,0.044563,0.074153,0.062793,0.038149,0.043632,0.051382000000000004,0.061425,0.058126,0.043591,0.054747000000000004,0.003487,0.030629,0.052832,0.025702,0.017920000000000002,0.006168,0.034792000000000003,0.021558,-0.004458,-0.0023610000000000003,0.034851
194010,0.071185,0.056724,0.070149,0.063175,0.054485,0.067259,0.032222,0.055851,0.080677,0.08174899999999999,0.032894,0.040802,0.059477,0.054147,0.054521,0.040714,0.06304599999999999,0.052952000000000006,0.111255,0.10868,0.001113,0.02665,0.062378,0.08547700000000001,0.095839
194011,0.083531,-0.014242999999999999,0.041912000000000005,-0.011602,0.001549,0.008407,0.021776,0.004732,-0.007036,-0.006882,-0.003578,0.015571,0.011097999999999998,0.022063000000000003,-0.014449,-0.018536999999999998,-0.003454,-0.000948,0.011161,-0.014341,-0.026987999999999998,-0.009695,-0.013560000000000001,-0.000361,-0.072135
194012,-0.011722999999999999,-0.054770000000000006,-0.074744,-0.019660999999999998,-0.041523000000000004,-0.023302,-0.03419,-0.009459,0.010333000000000002,-0.022639,0.000982,-0.009655,-0.007735,-0.003876,-0.014362,0.009584,-0.011797,-0.0008680000000000001,0.001655,-0.007255,0.001967,0.016433,0.005019,0.011023,0.023815
194101,-0.086223,-0.057032,-0.030482999999999996,0.000371,0.005809,-0.045197,-0.027424,-0.032037,-0.016821,0.000742,-0.065182,-0.055029,-0.041757999999999997,-0.032732000000000004,0.012984,-0.054583000000000007,-0.045523,-0.025823,-0.047008,-0.004241,-0.057930999999999996,-0.037764,-0.02825,-0.029824000000000003,-0.006331
194102,-0.076358,-0.030078999999999998,-0.000433,-0.043933,-0.027516,0.003992,-0.031685,-0.017592,-0.02806,-0.022040999999999998,-0.038919,-0.007419,-0.017367999999999998,-0.020617,-0.023304000000000002,-0.025068,-0.022439,-0.002416,-0.012688,-0.021789,-0.014379,-0.016774,-0.013616,-0.014545999999999998,0.009816
194103,-0.015494,-0.031952,-0.010402,0.021064,0.041715,-0.002271,0.018314999999999998,0.026383999999999998,0.00457,0.051966,0.002514,0.00345,0.013819,0.015974,0.0392,0.009277,-0.014639,0.011834,0.021567,0.040463,0.004858,0.009138,0.018397,0.013909,0.040789
194104,-0.156336,-0.129474,-0.068332,-0.049726,-0.042453000000000005,-0.074323,-0.073846,-0.060107,-0.046585,-0.057055999999999996,-0.050054,-0.07121000000000001,-0.042706999999999995,-0.053533,-0.013567000000000001,-0.07481499999999999,-0.064431,-0.056712,-0.036472000000000004,-0.047337,-0.06407199999999999,-0.06293599999999999,-0.034803,-0.033122,-0.004959
194105,-0.006825,0.035569,-0.0039889999999999995,0.014766999999999999,-0.012599,0.037179000000000004,0.016419,0.0075060000000000005,0.017286,0.039797,-0.017269,0.011233,0.024794,0.028205,0.00039600000000000003,0.036103,0.018299,-0.0068379999999999995,-0.00473,0.029212,0.010346,0.012132,0.032678,0.034206,-0.0035610000000000004
194106,0.032547,-0.007542,0.09046099999999999,0.080823,0.140006,0.021106,0.057914,0.064787,0.09753,0.07427800000000001,0.045104,0.068463,0.061526,0.06410199999999999,0.095034,0.047296,0.078786,0.051913,0.052657999999999996,0.046632,0.066449,0.050182000000000004,0.064857,0.039703,0.019459
194107,0.17119399999999999,0.251747,0.278332,0.17638500000000001,0.251609,0.100368,0.09241300000000001,0.064218,0.136943,0.214498,0.085867,0.079742,0.070049,0.133362,0.18930599999999997,0.078836,0.068938,0.096466,0.126623,0.246297,0.041482,0.031433,0.082527,0.084785,0.112157
194108,0.024990000000000002,-0.004325,-0.075289,-0.030216,0.007956,-0.008105,-0.008282000000000001,-0.011418999999999999,-0.008672,0.00032399999999999996,-0.020076999999999998,-0.021559,0.0011819999999999999,-0.019397,-0.023984000000000002,0.008270999999999999,-0.000185,0.017713,-0.002811,0.006367,0.008902,0.0022370000000000003,-0.020257999999999998,-0.012405,-0.05121800000000001
194109,-0.117981,-0.036548,-0.042792000000000004,-0.027961,-0.050932000000000005,-0.015868,-0.015728,-0.038777,0.007721,-0.035705,-0.028138,-0.013531,-0.011854,-0.029221,0.005262,0.00089,-0.017513,-0.026338,0.001784,-0.014325000000000001,0.002453,-0.009215,-0.026361,-0.016996,-0.027127
194110,-0.086967,-0.0031330000000000004,-0.079773,-0.072948,-0.079548,-0.06779600000000001,-0.04878999999999999,-0.055607,-0.056223999999999996,-0.073401,-0.06023100000000001,-0.0635,-0.050001,-0.06464500000000001,-0.103383,-0.050469,-0.055698,-0.061039,-0.043634000000000006,-0.049469000000000006,-0.06769599999999999,-0.047228000000000006,-0.021304,-0.017113,-0.018394999999999998
194111,-0.103848,-0.057382,-0.08121,-0.043604000000000004,-0.042941,-0.016123000000000002,-0.014979,-0.05162,-0.017756,-0.032587000000000005,-0.011078,-0.021765,-0.032744,-0.001944,-0.058739999999999994,-0.008597,-0.020564,-0.018973,-0.009825,-0.031785,-0.019174,-0.027219000000000004,0.007237,-0.018956,-0.026879
194112,-0.18538,-0.195785,-0.086899,-0.145642,-0.146055,-0.070576,-0.052865,-0.079379,-0.09097799999999999,-0.153464,-0.077475,-0.037771,-0.044825,-0.0674,-0.083747,-0.035255999999999996,-0.054417999999999994,-0.065759,-0.060822,-0.09192399999999999,-0.033729,-0.049909999999999996,-0.043318,-0.09455,-0.06872600000000001
194201,0.34580800000000006,0.129913,0.16219999999999998,0.20582599999999998,0.256369,0.086229,0.070258,0.100491,0.11486299999999999,0.16823,0.039921000000000005,0.031435,0.050039,0.072257,0.137138,-0.023297,0.042709000000000004,0.062893,0.064379,0.09018100000000001,-0.029991,0.0009270000000000001,-0.003913,0.068181,0.139124
194202,-0.06769700000000001,-0.086167,-0.020243999999999998,0.0030420000000000004,-0.025389,0.011738,-0.012337,-0.015375000000000002,-0.016797,-0.015635,-0.005063,-0.014849000000000001,-0.010944,-0.014889,-0.028428,-0.019553,-0.017619,-0.029037,-0.021354,0.0035060000000000004,-0.025960999999999998,-0.020408,-0.034129,-0.024637,-0.010914
194203,-0.07713199999999999,-0.07134800000000001,-0.066407,-0.008914,-0.065365,-0.051318,0.014456,-0.028807999999999997,-0.056702,-0.056929999999999994,-0.025456,-0.018182,-0.063227,-0.047377,-0.074554,-0.052867,-0.059645000000000004,-0.062367,-0.04248300000000001,-0.049375,-0.055810000000000005,-0.07273500000000001,-0.083789,-0.063303,-0.07186
194204,-0.051224,-0.039776,-0.039659,-0.041746,-0.047638999999999994,-0.070903,-0.057351,-0.046445999999999994,-0.024885,-0.047723,-0.054624,-0.047195,-0.045035,-0.053041,-0.041167999999999996,-0.07052699999999999,-0.058661000000000005,-0.045991,-0.056212,-0.037676,-0.033412000000000004,-0.064899,-0.035619,-0.031789,-0.001794
194205,-0.059652000000000004,0.005333,0.016145,-0.035826,0.003074,0.007052,0.00594,0.00826,0.037071,-0.005941999999999999,0.006754,0.022471,0.02313,0.043926999999999994,-0.007144,0.043247,0.046093,0.045721,0.017936,0.042777,0.082858,0.062672,0.054166,0.021890999999999997,-0.046484
194206,0.031542,0.009273,-0.013862000000000001,0.045688000000000006,0.035496,0.013625,0.039207,0.0022789999999999998,0.017357,0.008409999999999999,0.026323,0.017188000000000002,0.007383999999999999,0.019316,0.013718,0.038302,0.027195,0.019861,0.018017000000000002,-0.005918,0.044737,0.008325,0.020531,0.030269,0.057074999999999994
194207,0.060766999999999995,0.062309,0.079002,0.023307,0.077685,0.034139,0.030606,0.040945999999999996,0.024712,0.069846,0.041535,0.045697,0.030741,0.045911,0.037452,0.041292999999999996,0.033622,0.050205,0.049323,0.093486,0.01964,0.043709,0.030069,0.058868000000000004,0.078579
194208,0.010915999999999999,0.057238,0.018402,0.019308000000000002,0.01154,-0.01114,0.029483000000000002,0.037863,0.03143,0.023615,0.058661000000000005,0.028687999999999998,0.007989000000000001,0.019369,0.039946999999999996,0.029464999999999998,0.014411,0.022383,0.014532,0.02757,0.011853,0.019759,0.011484000000000001,0.040008999999999996,0.055316000000000004
194209,0.068462,0.080872,0.016428,0.081752,0.09073,0.06535300000000001,0.019197,0.04762400000000001,0.044660000000000005,0.03282,0.012226999999999998,0.019664,0.015656,0.038353,0.037826,0.025426999999999998,0.032774,0.030913,0.026247,0.069837,0.029858,0.02706,0.014813,0.022386,0.056691000000000005
194210,0.014652,0.11566000000000001,0.161034,0.091272,0.12014699999999999,0.122155,0.078631,0.06632500000000001,0.10318,0.19569199999999998,0.11086399999999999,0.059876,0.094419,0.090701,0.142237,0.072395,0.073451,0.06430799999999999,0.098307,0.140186,0.04979599999999999,0.053726,0.098727,0.106336,0.13385999999999998
194211,0.086365,0.0033350000000000003,-0.07231,-0.011375,-0.059875,0.0020050000000000003,-0.020297,-0.007941,-0.037797,-0.059928999999999996,-0.016951,-0.014654,-0.012856000000000001,-0.00012,-0.023822999999999997,0.002862,-0.0036520000000000003,-0.008643,-0.022172,-0.013622,0.010401,0.019565,0.004421,-0.041559,-0.066454
194212,-0.046984000000000005,-0.03437,0.031968,-0.008888,-0.010452999999999999,0.024662000000000003,0.057394999999999995,0.030398,0.019891000000000002,0.051322,0.035517,0.02403,0.030809000000000003,0.050974000000000005,0.034817999999999995,0.06641,0.047245,0.051413,0.05024,0.06344,0.058951,0.038925999999999995,0.064031,0.068419,0.038409
194301,0.32142899999999996,0.233289,0.21459499999999998,0.20637899999999998,0.326081,0.147957,0.12071199999999999,0.128712,0.18756,0.245326,0.06949,0.095841,0.136494,0.126319,0.212946,0.048221999999999994,0.08645,0.08789799999999999,0.12146599999999999,0.121196,0.056107,0.054845,0.08303200000000001,0.07719999999999999,0.118149
194302,0.17104299999999997,0.176739,0.12094099999999999,0.177885,0.268748,0.174132,0.094684,0.07097400000000001,0.125116,0.153117,0.06414500000000001,0.07359600000000001,0.09503,0.10231,0.194925,0.049119,0.06761,0.07132100000000001,0.097326,0.116481,0.035779,0.062015,0.083277,0.098567,0.124628
194303,0.208898,0.007946,0.163511,0.158882,0.151757,0.13950100000000001,0.11920299999999999,0.155236,0.133204,0.19371400000000003,0.093934,0.075806,0.098808,0.123267,0.14444800000000002,0.089072,0.07391,0.085664,0.118887,0.151941,0.036377,0.047388000000000007,0.075491,0.078217,0.106916
194304,0.057137,0.021949999999999997,0.00998,0.047946,0.11776,-0.00632,0.022846,0.007794,0.07049699999999999,0.083556,0.0020239999999999998,-0.006248,0.029556,0.037209,0.08347500000000001,0.008609,-0.0044740000000000005,0.005845,0.036692999999999996,0.146275,-0.007378,0.011819999999999999,0.011375999999999999,-0.001443,0.039681
194305,0.057949,0.08171300000000001,0.130018,0.10639099999999999,0.149531,0.17316900000000002,0.10585000000000001,0.092927,0.082362,0.148452,0.052614,0.048861999999999996,0.081707,0.064855,0.129248,0.031608,0.07041,0.055858,0.084032,0.10014300000000001,0.053917,0.045431,0.070161,0.06115,0.051045
194306,0.009553,0.007398,-0.006934,0.028362,-0.01901,-0.020135,0.017675,0.0031430000000000004,0.010175,0.017019,0.029695,0.013223,0.008386,0.033808,-0.024284,0.018127,0.023788999999999998,0.007562,0.024397000000000002,-0.03948,0.020173,0.030979999999999997,0.002874,0.004015,0.007489
194307,-0.164896,0.001867,-0.080345,-0.059559,-0.078338,-0.034902999999999997,-0.052755,-0.055857000000000004,-0.088629,-0.117715,-0.046268000000000004,-0.061912,-0.055574000000000005,-0.06452200000000001,-0.094224,-0.052767,-0.039728,-0.0643,-0.090364,-0.103417,-0.054816000000000004,-0.034627,-0.018806,-0.045154,-0.043879
194308,-0.066784,-0.041773,-0.005297,-0.012563999999999999,-0.00857,0.00529,-0.006042,-0.008081,0.007854,0.02338,0.023403999999999998,0.005104,0.0034100000000000003,0.024391,0.001893,0.023607,0.014060999999999999,0.0029649999999999998,0.009839,-0.013805000000000001,0.014111,0.014910000000000001,0.016998,0.002988,0.011951
194309,0.084694,0.020449000000000002,0.027892999999999998,0.032334999999999996,0.059795,0.054558999999999996,0.029839,0.028699,0.039657,0.081772,0.013881,0.025417000000000002,0.037696,0.012811999999999999,0.06628,0.008695000000000001,0.033775,0.047663000000000004,0.035609,0.024998999999999997,0.025005000000000003,0.017722,0.022772,0.030449999999999998,0.032422
194310,-0.02141,-0.008784,0.005018,0.023948,-0.017141,-0.032286,0.007872,0.015134000000000002,0.039897,-0.027617,-0.008278,-0.005181,-0.002458,0.00993,-0.016496,-0.020783999999999997,-0.014478999999999999,-0.014601999999999999,0.0158,0.024574,-0.01746,-0.011328,-0.010808,0.00545,-0.008614
194311,-0.141132,-0.05350799999999999,-0.071949,-0.101173,-0.134516,-0.075226,-0.079066,-0.057384000000000004,-0.047070999999999995,-0.14912699999999998,-0.070863,-0.069034,-0.083452,-0.078097,-0.128803,-0.069463,-0.05667,-0.08181,-0.091832,-0.142059,-0.048151,-0.042885,-0.065098,-0.079342,-0.12881399999999998
194312,0.10128999999999999,0.054316,0.10822,0.135384,0.11762600000000001,0.070757,0.067673,0.130194,0.11880800000000001,0.125829,0.080137,0.09036300000000001,0.08348499999999999,0.087162,0.158544,0.07277700000000001,0.08116,0.090615,0.098774,0.12194100000000001,0.053773,0.058503,0.064058,0.062264999999999994,0.078386
194401,0.06568800000000001,0.064656,0.050743,0.030459,0.083331,0.042351,0.053845000000000004,0.036367,0.054515,0.076692,0.039155999999999996,0.036404,0.031288,0.0342,0.059873,0.020578,0.015275,0.026766,0.029308999999999998,0.05343200000000001,0.00607,0.008687,0.021318,0.020863999999999997,0.09132
194402,0.041823,0.016912,0.022452999999999997,0.029441000000000002,0.042984,0.023867,0.00321,0.015641000000000002,-0.046952,0.038752,0.027989,0.008657,-0.000678,0.007553,0.049080000000000006,0.010331,0.013724,0.008175,-0.012306,0.060029000000000006,0.001023,-0.001087,0.006209,0.014632000000000001,0.047016
194403,0.08251599999999999,0.121373,0.052936,0.050824,0.076364,0.016218999999999997,0.025968,0.030922,0.042128,0.141625,0.028805,0.035981,0.042595,0.047356999999999996,0.043321,0.010475000000000002,0.028549,0.029241000000000003,0.050438000000000004,0.027437999999999997,0.026778,0.016939,0.017432,0.030036999999999998,0.050739
194404,-0.054491,0.0038929999999999998,-0.029184,-0.019956,-0.036973,-0.015315,-0.018509,-0.029371,-0.037865,-0.056198,-0.030164,-0.030489000000000002,-0.034798,-0.023007,-0.013600000000000001,-0.02664,-0.020722,-0.036274,-0.029203999999999997,-0.052439,-0.012435,-0.014341,-0.015862,-0.010426,-0.012180999999999999
194405,0.075139,0.031414,0.11840099999999999,0.063426,0.08860099999999999,0.048179999999999994,0.061874000000000005,0.057271999999999997,0.053854,0.080988,0.060614999999999995,0.071244,0.070414,0.059606000000000006,0.08928599999999999,0.047423,0.057146,0.061351,0.08750400000000001,0.07736,0.044385,0.046578999999999995,0.045819,0.044786,0.07007100000000001
194406,0.255976,0.144868,0.11126,0.149118,0.16586700000000001,0.121279,0.12426500000000001,0.051505,0.081721,0.09145500000000001,0.055612,0.08669600000000001,0.08972200000000001,0.09453900000000001,0.101038,0.065747,0.080411,0.083906,0.138369,0.101989,0.055223,0.036879,0.033434,0.058914,0.052523999999999994
194407,-0.042234,-0.023568,-0.007932,0.009285999999999999,-0.039255,-0.000477,5.2e-05,-0.023526,-0.024831,-0.010669999999999999,-0.0030259999999999996,-0.006881000000000001,-0.006047,-0.014060999999999999,-0.011912,0.000786,-0.013892999999999999,-0.01175,-0.026847,-0.0045850000000000005,-0.019732,-0.015398,-0.011822,-0.011160000000000002,-0.005269
194408,0.079502,0.027194,0.020053,0.028517999999999998,0.032762,0.029175,0.042923,0.045269000000000004,0.046696,-0.011397999999999998,0.02793,0.04439,0.038428,0.035007,0.022065,0.006848,0.031759,0.027238000000000002,0.037850999999999996,0.011094,0.017383,0.00219,0.020225,0.010886,0.000978
194409,-0.023059,0.025285000000000002,0.029663,-0.000624,-0.004266,0.029494,-0.00315,-0.014755,0.000497,0.013005,0.006987,0.009111000000000001,-0.011528,0.021046999999999996,0.003033,-0.001799,-0.009461,-0.001449,0.017168000000000003,-0.006069,0.0048709999999999995,-0.0034289999999999998,0.0015359999999999998,-0.00356,0.001582
194410,-0.002408,0.013284,0.011235,0.0034699999999999996,0.006170999999999999,-0.007889,0.005946,0.008178999999999999,0.006478,-0.00942,-0.013722000000000002,0.012784,0.000212,-0.009328,-0.004783,-0.0019520000000000002,-0.012562,-0.006319,0.00444,-0.010976,-0.002989,0.009764,0.012975,-0.0033450000000000003,0.008205
194411,0.025127999999999998,-0.008212,0.029322,0.049244,0.016744000000000002,0.023689,0.014715,0.034391,0.03279,0.040685,0.004984,0.026057,0.013295,0.017221,0.037085,0.016311,0.0236,0.024945,0.047691,0.01564,0.010740000000000001,0.016718,0.020999,0.025264,0.038894000000000005
194412,0.026415,0.040186,0.065661,0.07283,0.152621,0.068354,0.05404899999999999,0.076115,0.069333,0.140395,0.053573,0.07990599999999999,0.05907,0.05426,0.108901,0.033637,0.051362,0.055872000000000005,0.065744,0.122393,0.021855000000000003,0.031485,0.04854,0.047381,0.11833199999999999
194501,0.122978,0.048533999999999994,0.060913,0.047689,0.038313,0.048688,0.037372999999999997,0.05121800000000001,0.06772,0.034336000000000005,0.040922,0.043166,0.038496,0.033437,0.046493,0.028471000000000003,0.031551,0.02949,0.016218,0.034829,0.009977,0.007513,0.030179,0.059981,0.011559
194502,0.066349,0.049645,0.09487399999999999,0.077908,0.114183,0.074139,0.07446900000000001,0.10595399999999999,0.080611,0.120541,0.066769,0.057644,0.092334,0.09102600000000001,0.105011,0.067683,0.06851600000000001,0.070271,0.107896,0.14354799999999998,0.052516,0.051524,0.05145400000000001,0.075877,0.08850300000000001
194503,-0.08020899999999999,-0.08086399999999999,-0.09185700000000001,-0.082522,-0.118275,-0.050251000000000004,-0.053948,-0.069933,-0.043803999999999996,-0.015298,-0.042519,-0.058230000000000004,-0.053556999999999994,-0.060316999999999996,-0.074631,-0.03992,-0.042919,-0.034869,-0.050282,-0.049306,-0.038491,-0.027063999999999998,-0.037439,-0.056508,-0.036765
194504,0.032238,0.09014699999999999,0.096647,0.086498,0.085092,0.067074,0.071453,0.099369,0.083963,0.154438,0.08994300000000001,0.10225300000000001,0.068617,0.08383499999999999,0.12056800000000001,0.069155,0.093367,0.07795099999999999,0.077697,0.127896,0.076019,0.060619,0.077878,0.086241,0.110384
194505,0.023081,0.092928,0.037263000000000004,0.028319999999999998,0.061668,0.044324,0.022645,0.010946000000000001,0.024686,0.076121,0.003596,0.009308,0.031952,0.046490000000000004,0.020895,0.024335,0.0059050000000000005,0.033403,0.01035,0.032658,0.016526,0.020825999999999997,0.007885,-0.002616,0.015419
194506,0.165883,0.027366,0.048216,0.062506,0.150874,0.094331,0.0009220000000000001,0.007836,0.013959,0.070655,0.016771,0.020110000000000003,0.0056359999999999995,0.026598999999999998,0.049976,-0.007002,0.002297,0.011532,0.032904,0.114133,-0.020849000000000003,0.0022500000000000003,0.008722,0.014777,0.02075
194507,-0.029134000000000004,-0.037433,-0.043495,-0.038991,-0.04212,-0.015251999999999998,-0.040578,-0.040317,-0.032962,-0.059044,-0.042249999999999996,-0.025861000000000002,-0.036781,-0.039723,-0.066829,-0.010166999999999999,-0.043863000000000006,-0.01541,-0.038144,-0.061706000000000004,-0.013819999999999999,0.00043799999999999997,-0.030602999999999998,-0.020285,-0.045328
194508,-0.014726999999999999,0.116538,0.079797,0.050945,0.048978,0.053135,0.080342,0.071788,0.063505,0.050762,0.101023,0.06530999999999999,0.084925,0.073066,0.027309999999999997,0.064567,0.092426,0.093429,0.06292,0.008719,0.08930999999999999,0.050912,0.041260000000000005,0.02467,0.026278000000000003
194509,0.141236,0.082943,0.032057,0.071683,0.076846,0.039157000000000004,0.078,0.070039,0.06959699999999999,0.08163000000000001,0.065669,0.066078,0.063305,0.075672,0.050723000000000004,0.04462,0.070108,0.058106,0.058946,0.10456099999999999,0.050607,0.02375,0.039485,0.050483,0.057815000000000005
194510,0.160256,0.101274,0.110303,0.125976,0.097257,0.059759,0.061409000000000005,0.059352,0.059683,0.05726,0.05131,0.034193,0.063418,0.054745,0.054999,0.04545,0.031111,0.06032,0.058203,0.063481,0.020866,0.031127,0.05508,0.071776,0.043251
194511,0.0877,0.09110599999999999,0.139497,0.134296,0.11910399999999999,0.136065,0.085252,0.073016,0.130175,0.096633,0.072331,0.114108,0.062767,0.093751,0.08868000000000001,0.07505200000000001,0.105503,0.086932,0.107964,0.171955,0.021217,0.03464,0.052022000000000006,0.05499,0.091532
194512,0.062424999999999994,0.028012000000000002,0.049164000000000006,0.033152,0.030141,0.050761,0.05822600000000001,0.03154,0.034033,0.031392,0.023098,-0.000249,0.019465,0.048284,-0.007455000000000001,0.021947,0.025015999999999997,0.024517999999999998,0.028255,-0.0029389999999999998,0.017645,0.008187,0.014351000000000001,-0.00887,-0.010365
194601,0.340108,0.093653,0.116478,0.11647199999999999,0.167396,0.07431,0.08365500000000001,0.07753700000000001,0.082617,0.125847,0.057144,0.09594699999999999,0.066302,0.05372,0.155299,0.050626,0.083897,0.091739,0.074661,0.098442,0.06145,0.044364999999999995,0.040431999999999996,0.064845,0.078369
194602,-0.050543,-0.10123100000000002,-0.06413,-0.069825,-0.06255,-0.050492,-0.063736,-0.07199900000000001,-0.061376,-0.076358,-0.065982,-0.061098,-0.058962,-0.084968,-0.095433,-0.051291,-0.06147300000000001,-0.053356,-0.068233,-0.073587,-0.058773,-0.0437,-0.049421,-0.067446,-0.07637
194603,-0.043296,0.037240999999999996,0.049845,0.044974,0.040457,0.036997,0.07694,0.054737999999999995,0.08003500000000001,0.041606,0.069856,0.084857,0.086189,0.08412900000000001,0.057569999999999996,0.091837,0.084537,0.08292899999999999,0.063502,0.044968,0.045982,0.045004999999999996,0.08334799999999999,0.075423,0.038262
194604,0.028650000000000002,0.062584,0.158161,0.070215,0.067147,0.042556000000000004,0.08887600000000001,0.07599700000000001,0.066193,0.076425,0.039070999999999995,0.054132999999999994,0.05524,0.066859,0.037801,0.063648,0.037632,0.077945,0.027746,0.011160000000000002,0.034078,0.03965,0.055076,0.057401999999999995,0.018983
194605,0.090831,0.075393,0.047079,0.018392,0.064597,0.061967999999999995,0.040111,0.060705,0.04168,0.088903,0.052592,0.08428699999999999,0.07552299999999999,0.057527999999999996,0.044729,0.051432000000000005,0.042832,0.051288,0.071788,0.113292,0.025617,0.040211,0.018909,0.057224000000000004,0.057256999999999995
194606,-0.060324,-0.038834,-0.058019999999999995,-0.041781,-0.060803,-0.041699,-0.056062,-0.052942,-0.055726000000000005,-0.059305000000000004,-0.054143,-0.056642,-0.046565,-0.063448,-0.047645999999999994,-0.054387,-0.06243699999999999,-0.054824000000000005,-0.061204,-0.053901000000000004,-0.043085000000000005,-0.025137,-0.009666000000000001,-0.056233000000000005,-0.027747
194607,-0.06680799999999999,-0.067544,-0.001055,-0.032959,-0.06525,-0.041710000000000004,-0.05091300000000001,-0.036122,-0.039153,-0.047177,-0.05551300000000001,-0.023864,-0.04755499999999999,-0.034537,-0.04592399999999999,-0.037716,-0.02366,-0.040807,-0.037856,-0.062642,-0.021114,-0.042229,-0.016576,-0.01218,-0.025110999999999998
194608,-0.095653,-0.087333,-0.10487600000000001,-0.077068,-0.091426,-0.068787,-0.080261,-0.08335200000000001,-0.08528600000000001,-0.079592,-0.090849,-0.080579,-0.07192899999999999,-0.064818,-0.08458700000000001,-0.067563,-0.06278299999999999,-0.066416,-0.054675,-0.09205,-0.059922,-0.06684999999999999,-0.066606,-0.050462999999999994,-0.067526
194609,-0.16023099999999998,-0.183151,-0.151269,-0.15148999999999999,-0.18303899999999998,-0.14006,-0.13556100000000001,-0.137475,-0.130178,-0.16369299999999998,-0.138491,-0.11846399999999999,-0.131732,-0.11979200000000001,-0.14801,-0.111987,-0.108013,-0.14438800000000002,-0.085019,-0.16337,-0.098105,-0.08642,-0.064043,-0.08355399999999999,-0.130888
194610,-0.040701999999999995,-0.036252,0.01584,-0.015394000000000001,0.002542,-0.046607,-0.025873,-0.011022,-0.006646,-0.007241999999999999,-0.009219,-0.02511,-0.021339999999999998,-0.004684,0.008587000000000001,-0.036438,-0.004553,-0.021093999999999998,-0.009588,0.029369,-0.023744,-0.027363,-0.034089999999999995,0.001557,0.009836000000000001
194611,-0.0287,0.009934,-0.027122,-0.019177,0.003515,-0.044598000000000006,0.000902,-0.0031680000000000002,-0.0074,0.019406,-0.005375,0.005488,0.010863000000000001,-0.00771,0.022338,0.020501000000000002,0.00313,0.013295999999999999,-0.007904,0.008363,-0.002484,-0.00168,0.00292,0.008825,-0.007145
194612,0.016814,0.084591,0.034623,0.032461000000000004,0.031067,0.04556,0.06933600000000001,0.040271999999999995,0.047507,0.041911,0.059204999999999994,0.045187,0.067261,0.070546,0.031989000000000004,0.073988,0.05393099999999999,0.079898,0.026343000000000002,0.043102,0.053036,0.063222,0.040362999999999996,0.044418,0.036566999999999995
194701,0.058837,0.058197,0.030515,0.050178,0.051362,0.06405999999999999,0.024403,0.030751,0.023687,0.044307,0.015884,0.027625999999999998,0.020569,0.002118,0.045387000000000004,-0.017612000000000003,0.00762,0.017238,0.033573,0.018998,0.023781,-0.001532,0.01325,-0.005479,0.013859
194702,0.010628,-0.020283000000000002,-0.009668,0.009608,0.0028179999999999998,-0.023233999999999998,-0.000557,0.016222,-0.014643,0.009856,-0.011892,-0.014644999999999998,-0.01375,-0.007029,0.00804,-0.021403,-0.008833,-0.020516999999999997,-0.01844,0.001675,0.006777999999999999,-0.004905,-0.01554,-0.01615,-0.025122
194703,-0.052755,-0.044748,-0.050603999999999996,-0.046284,-0.017308,-0.04322,-0.042794,-0.035066,-0.025023,-0.03024,-0.026789,-0.027427,-0.025661,-0.013083000000000001,-0.024601,-0.00435,-0.016222,-0.027638,-0.007299,-0.026737,-0.01733,-0.020519,-0.020722,0.00647,-0.021638
194704,-0.112715,-0.09714600000000001,-0.098552,-0.092389,-0.093387,-0.091413,-0.06336800000000001,-0.081044,-0.094806,-0.08960699999999999,-0.09415,-0.08559599999999999,-0.07431700000000001,-0.065755,-0.065664,-0.066669,-0.063857,-0.075659,-0.08565099999999999,-0.080767,-0.047294,-0.053519,-0.023967000000000002,-0.027513999999999997,-0.038971
194705,-0.062296,-0.07030700000000001,-0.07262400000000001,-0.0512,-0.056553000000000006,-0.071086,-0.042828,-0.043186,-0.033772,-0.01884,-0.044792,-0.030159,-0.042153,-0.025113,-0.037850999999999996,-0.031222,-0.034698,-0.013722000000000002,-0.04441,-0.025741999999999998,-0.008384,-0.000516,-0.012164,0.018973,-0.021185
