target_success,upper_guardrail,lower_guardrail,adjustment_pct,adjustment_mode,min_remaining_years,initial_rate,initial_wd,n_complete,success_rate,median_funded,p10_funded,median_cr,p10_cr,median_fr,p10_fr,median_avg_wd_ratio,p10_avg_wd_ratio,median_cv,median_downside_cv,median_min_wd,p10_min_wd,median_adj,median_util,p10_util,median_discounted,p10_floor_self,smoothness,score
0.950000,0.990000,0.300000,0.500000,amount,5,0.027034,27034.482759,2000,0.916000,1.000000,1.000000,4.011431,1.447524,1.000000,0.767322,4.406291,1.435086,0.777414,0.000000,27034.482759,20744.150253,15.000000,0.119122,0.038797,0.093420,0.767322,1.000000,1.167725
0.950000,0.990000,0.200000,0.500000,amount,5,0.027034,27034.482759,2000,0.881500,1.000000,1.000000,4.004578,1.406360,1.000000,0.786428,4.405489,1.398849,0.764171,0.000000,27034.482759,21260.675871,14.000000,0.119100,0.037817,0.092837,0.786428,1.000000,1.167511
0.950000,0.990000,0.300000,0.100000,amount,10,0.027034,27034.482759,2000,0.963000,1.000000,1.000000,3.888943,1.314718,1.000000,0.938646,4.315537,1.285808,0.835622,0.000000,27034.482759,25375.815153,38.000000,0.116668,0.034761,0.086892,0.938646,1.000000,1.164123
0.950000,0.990000,0.400000,0.050000,amount,1,0.027034,27034.482759,2000,0.957000,1.000000,1.000000,3.875529,1.338458,1.000000,0.994064,4.300650,1.276951,1.039711,0.000000,27034.482759,26874.015790,49.000000,0.116266,0.034522,0.082972,0.994064,1.000000,1.161400
0.950000,0.990000,0.300000,0.050000,amount,1,0.027034,27034.482759,2000,0.953000,1.000000,1.000000,3.870100,1.340110,1.000000,1.000000,4.294626,1.264701,1.039711,0.000000,27034.482759,27034.482759,49.000000,0.116103,0.034191,0.082935,1.000000,1.000000,1.161120
0.950000,0.990000,0.200000,0.050000,amount,1,0.027034,27034.482759,2000,0.944500,1.000000,1.000000,3.870100,1.342043,1.000000,1.000000,4.294626,1.263074,1.039388,0.000000,27034.482759,27034.482759,49.000000,0.116103,0.034147,0.082935,1.000000,1.000000,1.161021
0.950000,0.990000,0.700000,0.250000,amount,1,0.027034,27034.482759,2000,0.990500,1.000000,1.000000,4.428745,1.581353,1.000000,0.757191,4.878407,1.582379,0.930153,0.030297,27034.482759,20470.262684,29.000000,0.131885,0.042779,0.097950,0.757191,0.622685,1.160648
0.950000,0.990000,0.200000,0.250000,amount,1,0.027034,27034.482759,2000,0.929000,1.000000,1.000000,4.250227,1.378248,1.000000,0.895931,4.689951,1.380699,0.868852,0.024497,27034.482759,24221.040282,25.000000,0.126790,0.037326,0.095841,0.895931,0.671169,1.160392
0.950000,0.990000,0.100000,0.050000,amount,1,0.027034,27034.482759,2000,0.937500,1.000000,1.000000,3.870100,1.357052,1.000000,1.000000,4.294626,1.247291,1.039173,0.000000,27034.482759,27034.482759,49.000000,0.116103,0.033720,0.082935,1.000000,1.000000,1.160061
0.950000,0.990000,0.400000,0.250000,amount,1,0.027034,27034.482759,2000,0.972000,1.000000,1.000000,4.304944,1.463045,1.000000,0.851185,4.745704,1.457047,0.881467,0.026802,27034.482759,23011.357267,26.000000,0.128298,0.039391,0.096596,0.851185,0.651022,1.159976
