target_success,upper_guardrail,lower_guardrail,adjustment_pct,adjustment_mode,min_remaining_years,initial_rate,initial_wd,n_complete,success_rate,median_funded,p10_funded,median_cr,p10_cr,median_fr,p10_fr,median_avg_wd_ratio,p10_avg_wd_ratio,median_cv,median_downside_cv,median_min_wd,p10_min_wd,median_adj,median_util,p10_util,median_discounted,p10_floor_self,smoothness,score
0.950000,0.990000,0.400000,0.100000,amount,15,0.022556,22555.555556,2000,0.995500,1.000000,1.000000,1.980758,1.119677,1.000000,0.901436,2.627649,1.142493,0.572079,0.000000,22555.555556,20332.387357,34.000000,0.059268,0.025770,0.048166,0.901436,1.000000,0.805022
0.900000,0.990000,0.200000,0.050000,amount,5,0.025872,25871.794872,2000,0.897500,1.000000,1.000000,1.992772,1.149559,1.000000,0.896943,2.308673,0.999396,0.668765,0.000000,25871.794872,23205.515790,39.000000,0.059730,0.025856,0.047783,0.896943,1.000000,0.804899
0.900000,0.990000,0.400000,0.050000,success_rate,5,0.025872,25871.794872,2000,0.873500,1.000000,1.000000,2.237883,1.151274,1.000000,0.733992,2.559775,1.026294,0.603054,0.004646,25871.794872,18989.683118,19.000000,0.066226,0.026552,0.054846,0.733992,0.914977,0.802420
0.900000,0.990000,0.300000,0.050000,amount,5,0.025872,25871.794872,2000,0.912000,1.000000,1.000000,1.994724,1.144925,1.000000,0.876799,2.313010,1.008847,0.671581,0.000000,25871.794872,22684.370040,39.000000,0.059842,0.026101,0.047870,0.876799,1.000000,0.802103
0.900000,0.990000,0.200000,0.050000,amount,1,0.025872,25871.794872,2000,0.899500,1.000000,1.000000,2.006065,1.153777,1.000000,0.869359,2.324573,1.001175,0.679861,0.000000,25871.794872,22491.885581,40.000000,0.060141,0.025902,0.048022,0.869359,1.000000,0.801746
0.950000,0.990000,0.100000,0.100000,amount,20,0.022556,22555.555556,2000,0.968500,1.000000,1.000000,1.896587,1.105705,1.000000,0.960150,2.514994,1.118911,0.533959,0.000000,22555.555556,21656.716796,31.000000,0.056727,0.025238,0.046503,0.960150,1.000000,0.801050
0.900000,0.950000,0.700000,0.050000,success_rate,5,0.025872,25871.794872,2000,0.885500,1.000000,1.000000,2.234624,1.165543,1.000000,0.741956,2.553715,1.050373,0.596348,0.005797,25871.794872,19195.739093,37.000000,0.066069,0.027175,0.054638,0.741956,0.896108,0.800432
0.950000,0.990000,0.600000,0.100000,amount,10,0.022556,22555.555556,2000,0.995500,1.000000,1.000000,2.127742,1.150171,1.000000,0.875575,2.772429,1.181599,0.641789,0.005792,22555.555556,19749.070437,36.000000,0.062534,0.026652,0.050435,0.875575,0.896190,0.800125
0.950000,0.990000,0.100000,0.750000,amount,5,0.022556,22555.555556,2000,0.773500,1.000000,1.000000,2.164106,1.161180,1.000000,0.683877,2.838877,1.216875,0.532696,0.000000,22555.555556,15425.233437,10.000000,0.064032,0.027447,0.053648,0.683877,1.000000,0.799596
0.900000,0.990000,0.300000,0.100000,amount,1,0.025872,25871.794872,2000,0.930000,1.000000,1.000000,2.168267,1.143071,1.000000,0.769906,2.505204,1.014841,0.660747,0.003518,25871.794872,19918.839789,30.000000,0.064814,0.026256,0.052144,0.769906,0.934260,0.799395
