target_success,upper_guardrail,lower_guardrail,adjustment_pct,adjustment_mode,min_remaining_years,initial_rate,initial_wd,n_complete,success_rate,median_funded,p10_funded,median_cr,p10_cr,median_fr,p10_fr,median_avg_wd_ratio,p10_avg_wd_ratio,median_cv,median_downside_cv,median_min_wd,p10_min_wd,median_adj,median_util,p10_util,median_discounted,p10_floor_self,smoothness,score
0.950000,0.990000,0.600000,0.100000,success_rate,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.750397,2.848275,1.000000,0.958035,6.381180,3.160714,0.865528,0.000000,27034.482759,25899.981916,24.500000,0.172512,0.085448,0.128373,0.958035,1.000000,1.615904
0.950000,0.990000,0.500000,0.250000,success_rate,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.588514,2.929436,1.000000,1.000000,6.201540,3.250777,0.811646,0.000000,27034.482759,27034.482759,19.000000,0.167655,0.087883,0.127236,1.000000,1.000000,1.608152
0.950000,0.990000,0.400000,0.250000,success_rate,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.588514,2.924897,1.000000,1.000000,6.201540,3.245740,0.809682,0.000000,27034.482759,27034.482759,18.500000,0.167655,0.087747,0.127236,1.000000,1.000000,1.607845
0.950000,0.990000,0.700000,0.100000,amount,1,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.883052,2.811214,1.000000,0.911699,6.528387,3.119587,1.040424,0.000000,27034.482759,24647.318547,44.000000,0.176492,0.084336,0.124568,0.911699,1.000000,1.607645
0.950000,0.990000,0.300000,0.100000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.737972,2.754486,1.000000,1.000000,6.367393,3.056636,0.977310,0.000000,27034.482759,27034.482759,42.500000,0.172139,0.082635,0.122732,1.000000,1.000000,1.599647
0.950000,0.990000,0.100000,0.100000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.737972,2.754486,1.000000,1.000000,6.367393,3.056636,0.977310,0.000000,27034.482759,27034.482759,42.500000,0.172139,0.082635,0.122732,1.000000,1.000000,1.599647
0.950000,0.990000,0.500000,0.100000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.737972,2.754486,1.000000,1.000000,6.367393,3.056636,0.977310,0.000000,27034.482759,27034.482759,42.500000,0.172139,0.082635,0.122732,1.000000,1.000000,1.599647
0.950000,0.990000,0.400000,0.100000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.737972,2.754486,1.000000,1.000000,6.367393,3.056636,0.977310,0.000000,27034.482759,27034.482759,42.500000,0.172139,0.082635,0.122732,1.000000,1.000000,1.599647
0.950000,0.990000,0.200000,0.100000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.737972,2.754486,1.000000,1.000000,6.367393,3.056636,0.977310,0.000000,27034.482759,27034.482759,42.500000,0.172139,0.082635,0.122732,1.000000,1.000000,1.599647
0.950000,0.990000,0.200000,0.250000,success_rate,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.588514,2.744236,1.000000,1.000000,6.201540,3.045262,0.809682,0.000000,27034.482759,27034.482759,18.000000,0.167655,0.082327,0.127236,1.000000,1.000000,1.595651
0.950000,0.990000,0.300000,0.250000,success_rate,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.588514,2.744236,1.000000,1.000000,6.201540,3.045262,0.809682,0.000000,27034.482759,27034.482759,18.000000,0.167655,0.082327,0.127236,1.000000,1.000000,1.595651
0.950000,0.990000,0.100000,0.250000,success_rate,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.588514,2.744236,1.000000,1.000000,6.201540,3.045262,0.809682,0.000000,27034.482759,27034.482759,18.000000,0.167655,0.082327,0.127236,1.000000,1.000000,1.595651
0.950000,0.990000,0.500000,0.250000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.560409,2.886077,1.000000,1.000000,6.170351,3.202662,0.852385,0.000000,27034.482759,27034.482759,25.000000,0.166812,0.086582,0.125049,1.000000,1.000000,1.595502
0.950000,0.990000,0.400000,0.250000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.560409,2.842302,1.000000,1.000000,6.170351,3.154085,0.850437,0.000000,27034.482759,27034.482759,25.000000,0.166812,0.085269,0.125049,1.000000,1.000000,1.592548
0.950000,0.990000,0.600000,0.100000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.737972,2.754486,1.000000,0.953261,6.367393,3.056636,0.977310,0.000000,27034.482759,25770.919513,42.500000,0.172139,0.082635,0.122732,0.953261,1.000000,1.590299
