target,upper,lower,adj,mode,min_remain,swr_mean,swr_std,success_rate_mean,success_rate_std,funded_ratio_mean,funded_ratio_std,eff_success_mean,eff_success_std,eff_funded_mean,eff_funded_std,median_cew_mean,median_cew_std,p10_cew_mean,p10_cew_std,p10_avg_wd_mean,p10_avg_wd_std,p50_avg_wd_mean,p50_avg_wd_std,p90_avg_wd_mean,p90_avg_wd_std,p90_max_drop_mean,p90_max_drop_std,mean_years_below_floor_mean,mean_years_below_floor_std,init_wd_mean,init_wd_std,n_seeds
0.8,0.9,0.7,0.25,success_rate,1,0.03704285714285706,1.5971914125004665e-05,0.9935,0.0,0.99968,0.0,0.817,0.0003535533905932986,0.9003599999999998,0.0001232882800593531,54764.474791066685,20.925798841505927,26910.0572575672,4.108894244279623,33684.93194639642,15.915534122000201,93040.31955299257,122.39579564444703,328960.98864612106,170.3274408817301,0.48389159054537706,9.340874406789253e-05,2.2895,0.005905505905508863,37042.85714285714,15.971914124997511,5
0.8,0.9,0.7,0.25,success_rate,3,0.03704285714285706,1.5971914125004665e-05,0.9964999999999999,0.0,0.9997399999999999,0.0,0.8166,0.00022360679774994607,0.900352,0.0001273577637994621,54619.01138228056,27.30880314692516,26963.555400409958,2.0766030627812495,32647.108076174256,33.84595719191388,88323.73622984221,42.43523133006261,307368.8261137713,85.5763099137826,0.5788458493501897,0.00017865818224106279,2.3512999999999997,0.0060991802727908,37042.85714285714,15.971914124997511,5
0.8,0.9,0.7,0.25,success_rate,5,0.03704285714285706,1.5971914125004665e-05,0.9964999999999999,0.0,0.9997399999999999,0.0,0.8076000000000001,0.00022360679774997814,0.900042,0.00012735776379948805,54413.03215526582,13.757037031599584,26751.55690874828,33.757427680750965,31907.41895368063,32.63134001052276,85135.13182064405,36.17743673452288,293776.1303391518,102.06053382167914,0.5192560256936363,9.865584108219771e-05,2.4159,0.007240511031688382,37042.85714285714,15.971914124997511,5
0.8,0.9,0.7,0.25,success_rate,10,0.03704285714285706,1.5971914125004665e-05,1.0,0.0,1.0,0.0,0.7952,0.0002738612787525495,0.8988419999999999,0.00014237275020166892,53796.41389804956,14.209262502308365,26333.69544287127,11.184666414745971,30282.941772967482,18.9336128361284,79078.19607746994,90.30840768558598,256057.53833428345,84.17150786953137,0.43188500768954563,0.00019292869795858235,2.565,0.007591113225344521,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.05,amount,1,0.03704285714285706,1.5971914125004665e-05,0.8307,0.0002738612787525563,0.956482,4.8682645778495124e-05,0.8261,0.00022360679774997814,0.9506880000000001,5.215361924161924e-05,49810.63582966659,19.84587848046962,9.854329074221887e-10,1.1969134825079952e-24,25483.781332151724,4.882424355725712,78576.34254366739,99.46911469980579,280577.2697121029,8.812609775440913,1.0,0.0,2.5113,0.0024899799195977,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.05,amount,3,0.03704285714285706,1.5971914125004665e-05,0.8307,0.0002738612787525563,0.956482,4.8682645778495124e-05,0.8261,0.00022360679774997814,0.9506880000000001,5.215361924161924e-05,49774.09672959962,23.102548156225794,9.854329074221887e-10,1.1969134825079952e-24,25474.480031733674,4.3356615164392975,76856.23178961533,15.944345421840742,266576.82690769143,43.33563633267788,1.0,0.0,2.5124,0.002434132288927495,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.05,amount,5,0.03704285714285706,1.5971914125004665e-05,0.8311999999999999,0.00027386127875263016,0.9564920000000001,4.8682645778576134e-05,0.8251,0.00022360679775004278,0.9506460000000001,5.412947441090508e-05,49770.26808900335,18.053364175115416,9.854329074221887e-10,1.1969134825079952e-24,25452.07619024438,3.6559231485678043,74937.39982743545,78.62550335386022,255508.53537724083,66.51505290375049,1.0,0.0,2.5166,0.002382225849914182,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.05,amount,10,0.03704285714285706,1.5971914125004665e-05,0.8352,0.00027386127875263016,0.9566760000000001,5.1283525619827655e-05,0.8276,0.0002236067977499626,0.9505979999999999,5.215361924166639e-05,49588.69460116821,15.865880794059322,9.854329074221887e-10,1.1969134825079952e-24,25413.51942678526,6.519690443415214,70820.56954144372,21.600769010244285,230041.00577509077,60.31642451086785,1.0,0.0,2.5242999999999998,0.0024899799195975732,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.05,success_rate,1,0.03704285714285706,1.5971914125004665e-05,0.9905000000000002,0.0,0.9993399999999999,0.0,0.8362999999999999,0.00027386127875260485,0.9314880000000001,0.0002233159197191492,52675.62715896503,23.43752005067141,24554.242123861528,9.892434671527639,29422.80305589723,37.90511294273358,95476.01204152263,110.5876035696367,374084.656714516,361.5385224842105,0.5508578476969255,0.00021668879471681315,2.7234,0.0031304951684996475,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.05,success_rate,3,0.03704285714285706,1.5971914125004665e-05,0.9949999999999999,0.0,0.99943,0.0,0.8334999999999999,0.0008660254037844107,0.931432,0.00023349518196313343,52790.792052179095,26.32033217041634,24620.257984384265,3.418207695065661,28882.896977311342,16.22103791079341,89947.25971615876,65.2437720901761,347496.3949557694,340.15516442237237,0.571746679343819,0.00046629877710430465,2.7506,0.0028591956910991867,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.05,success_rate,5,0.03704285714285706,1.5971914125004665e-05,0.9960000000000001,0.0,0.99946,0.0,0.8252,0.00044721359549994543,0.931046,0.00022831995094604225,52706.43618486886,20.330481921342564,24612.578355428355,2.9033219577724925,28497.538786231344,3.656110904294952,86311.13934360445,30.01969256099617,322218.2026357007,244.88142790638935,0.5060463892554055,0.0002888613211852097,2.7971,0.0033615472627942216,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.05,success_rate,10,0.03704285714285706,1.5971914125004665e-05,0.9960000000000001,0.0,0.99946,0.0,0.8240999999999999,0.0006519202405202761,0.9302699999999999,0.00024576411454888577,52263.41292207647,21.362201702831225,24231.249830271223,34.93211116330546,27419.98327236765,44.62135259558124,79431.93658930717,142.99481975497062,273951.16692464484,102.46356650013934,0.46491345080241986,0.00034264749859528156,2.9063000000000003,0.0035637059362411305,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.1,amount,1,0.03704285714285706,1.5971914125004665e-05,0.8712,0.00027386127875263016,0.978898,4.086563348339486e-05,0.8211999999999999,0.00027386127875263016,0.9419460000000001,0.00010139033484506589,51322.2262520092,21.218408063147997,4.187099081865101e-09,2.7120930076554753e-24,28604.92037668056,29.265973134533958,87301.40106778375,93.80936932963711,322413.61037308635,33.03133360907906,1.0,0.0,2.5522,0.0031543620591173963,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.1,amount,3,0.03704285714285706,1.5971914125004665e-05,0.8713000000000001,0.00044721359549996224,0.9789,4.2426406871171496e-05,0.8208,0.0004472135954999658,0.941938,0.00010545141061173948,51291.81180363936,35.81084690654671,4.187099081865101e-09,2.7120930076554753e-24,28266.631036275892,74.90310608504791,85188.31488852322,125.62337018183109,307776.2099419249,101.17961568784924,1.0,0.0,2.5580000000000003,0.0034641016151377756,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.1,amount,5,0.03704285714285706,1.5971914125004665e-05,0.8747,0.0002738612787525563,0.978984,3.911521443118583e-05,0.8231999999999999,0.00027386127875263016,0.94199,8.944271909995717e-05,51299.746983841105,18.96201172261964,4.187099081865104e-09,9.24816039669243e-25,28043.01627211584,0.6839357126769885,82781.04244796676,100.35967574287797,294061.0559971229,44.347163945356534,1.0,0.0,2.5635000000000003,0.0027613402542968402,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.1,amount,10,0.03704285714285706,1.5971914125004665e-05,0.8901,0.0002236067977499626,0.9795780000000001,4.086563348337958e-05,0.8267,0.0002738612787525563,0.9420639999999999,9.736529155711425e-05,51230.564020911785,16.69378060517822,8.457940145366226e-09,2.661157149786589e-23,27381.504460569373,13.703918249367128,77354.47121589522,26.155042591171384,262247.21417184407,59.12095912815322,1.0,0.0,2.6266,0.0026551836094702392,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.1,success_rate,1,0.03704285714285706,1.5971914125004665e-05,0.992,0.0,0.9995800000000001,0.0,0.8377000000000001,0.0002738612787525495,0.9232760000000001,0.0001132695899171833,53848.36110469911,16.171770432381706,26134.930843373946,10.032093757735794,31887.275236664915,5.932422000844158,94444.92895852607,65.07759662675821,352997.3209843619,137.40093434920595,0.520329144562113,0.0002035895364318928,2.4598,0.006760177512462205,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.1,success_rate,3,0.03704285714285706,1.5971914125004665e-05,0.9949999999999999,0.0,0.99964,0.0,0.8316000000000001,0.0002236067977499626,0.9231539999999999,0.00010968135666553732,53793.62985526124,34.06347993270084,26249.756736203963,26.342929157789634,30755.78025832287,62.50066800238371,89442.72561067935,24.810994225646837,326006.7894606938,118.27029786365449,0.564538921028831,1.6831847137540843e-05,2.5014,0.007021395872616683,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.1,success_rate,5,0.03704285714285706,1.5971914125004665e-05,0.9960000000000001,0.0,0.9996699999999998,0.0,0.8244999999999999,0.0003535533905932414,0.9228440000000001,9.289779329993213e-05,53620.571357911904,2.439063449214276,26159.825517014826,1.800512860231138,30061.88114368738,46.78275593820097,86137.24190351581,122.36220945125311,307719.8263135953,232.13004189126627,0.5067287001707,0.0008118132438350854,2.5422,0.006389444420292097,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.1,success_rate,10,0.03704285714285706,1.5971914125004665e-05,0.9970000000000001,0.0,0.99975,0.0,0.8157,0.0002738612787525495,0.921784,0.00010968135666556263,53115.308083568365,20.776370704668462,25668.6330960101,16.812177193296385,28790.95837541496,1.3431569238688532,79900.82681185257,41.37711594892904,266207.8849031535,62.630055308760866,0.4407889565927799,0.00021953859193561912,2.6919999999999997,0.007141428428542867,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.15,amount,1,0.03704285714285706,1.5971914125004665e-05,0.9161999999999999,0.0006708203932499189,0.990518,2.683281573002431e-05,0.8230999999999999,0.00022360679775004278,0.9322440000000001,9.208691546575671e-05,52306.48982285562,26.275634313680087,16576.294561641753,24.734967349430157,30292.768719551263,31.762663733884242,89568.67844583662,30.114761738489054,328110.6691166292,114.50635933543045,0.13411484732665296,4.819102372168478e-06,2.4622,0.003271085446759316,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.15,amount,3,0.03704285714285706,1.5971914125004665e-05,0.9169,0.0002236067977500102,0.990532,1.7888543819960352e-05,0.8227,0.0002738612787525563,0.932236,9.581231653597335e-05,52249.02648506108,30.04246619658352,16818.083922264497,9.091677770208392,29990.32002771824,67.0551515288186,87190.81366543166,218.8372060148721,314402.037873433,72.42222825118489,0.13678856289552738,8.63293053523395e-06,2.4735,0.0036400549446403063,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.15,amount,5,0.03704285714285706,1.5971914125004665e-05,0.9200000000000002,0.0,0.9905940000000001,1.3416407865024569e-05,0.8221999999999999,0.0002738612787525774,0.932186,9.581231653602405e-05,52218.30597782826,27.786369102799448,17592.653773832044,5.189399457890124,29746.66704558282,4.206901661620433,85002.05279014513,27.84880298749266,300713.63051461644,78.34394207826325,0.1359479054330829,2.5455650431806423e-05,2.4867999999999997,0.003094349689353096,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.15,amount,10,0.03704285714285706,1.5971914125004665e-05,0.9389,0.00022360679774995434,0.991432,1.788854382001621e-05,0.8291000000000001,0.00022360679775004278,0.9321379999999999,9.959919678390524e-05,52209.32539444633,20.22211167530787,21711.1512708162,2.990333051991065,28601.58020266961,41.27769260201908,78888.16307959477,43.9424155082289,266123.98560399277,67.07278545627756,0.13127797137051483,3.5299320769781656e-05,2.5775999999999994,0.004006245124802055,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.15,success_rate,1,0.03704285714285706,1.5971914125004665e-05,0.993,0.0,0.9996600000000001,0.0,0.8356,0.0002236067977499626,0.9162060000000001,4.615192303687103e-05,54329.72205162169,23.380005887169705,26633.0091553572,25.097988947703453,32746.90904969531,51.41277291375155,94022.0142004346,101.06885161291983,339602.1592733915,164.46491128969063,0.49579521354452094,4.602614153603647e-05,2.3359,0.003974921382870259,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.15,success_rate,3,0.03704285714285706,1.5971914125004665e-05,0.9955,0.0,0.99971,0.0,0.8314999999999999,0.0003535533905932921,0.9161239999999999,4.449719092257429e-05,54153.30795093365,14.313375432240727,26631.435392308293,2.8975434989825026,31983.843552737533,23.188489981694925,89271.98713791813,150.6668829620453,318348.66019539826,222.75371097635374,0.5744617926459432,0.00032438562185690544,2.3914999999999997,0.0037583240945932655,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.15,success_rate,5,0.03704285714285706,1.5971914125004665e-05,0.9964999999999999,0.0,0.9997399999999999,0.0,0.8231999999999999,0.00027386127875263016,0.9157680000000001,4.816637831516684e-05,54016.706561776824,18.147547002181373,26519.040537257126,6.182878550677925,31109.72612244757,14.147975716650908,86256.00013737896,113.86332444397551,300464.7737315534,149.97395110117756,0.5138098539105046,0.0002537237864214281,2.4478999999999997,0.004788005847949806,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.15,success_rate,10,0.03704285714285706,1.5971914125004665e-05,0.998,0.0,0.9998699999999999,0.0,0.8103,0.00044721359549999476,0.91456,4.795831523313392e-05,53474.328000048954,14.888140004205358,26061.53840420643,6.858367946841921,29454.5708598307,109.2126377571474,79434.89478804338,44.986466406721895,261981.04800899833,46.699307223033976,0.43794304550572,0.0012502395107517853,2.5845,0.003905124837953449,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.2,amount,1,0.03704285714285706,1.5971914125004665e-05,0.9404,0.0002236067977500102,0.995486,8.944271910008104e-06,0.8224,0.000547722557505115,0.92451,8.48528137423528e-05,53024.01754373533,13.400104520417047,20796.831817193488,3.340176989201114,31840.904565321533,30.75191996186845,91115.65542757773,36.721721649937315,326884.62465715094,119.31273251165295,0.1717326241027345,0.0005466162260423093,2.377,0.0022360679774996645,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.2,amount,3,0.03704285714285706,1.5971914125004665e-05,0.9410000000000001,0.0,0.9954980000000001,4.472135955016465e-06,0.8224,0.000547722557505115,0.92451,8.48528137423528e-05,52918.10269403671,15.602256012686516,20901.239595595525,72.18088629186953,31379.483830696765,6.474926586773651,88577.76185423305,49.63177275103935,313783.99207344605,199.37955414961658,0.17624261450448406,8.967595182955623e-06,2.3935000000000004,0.002236067977499794,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.2,amount,5,0.03704285714285706,1.5971914125004665e-05,0.9455,0.0,0.9956099999999999,0.0,0.8215,0.0003535533905932921,0.9244540000000001,7.797435475844005e-05,52878.78415555121,13.540219063352236,21829.635735693715,20.280705101242077,30622.23645184851,27.157432878293708,85328.82688006468,26.264607664378044,298951.7107019185,128.89162002061298,0.17577122903768516,5.072423403519574e-05,2.4234999999999998,0.0032596012026013606,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.2,amount,10,0.03704285714285706,1.5971914125004665e-05,0.9650000000000001,0.0,0.99641,0.0,0.8265,0.0003535533905932414,0.9240879999999999,5.8480766068808326e-05,52702.07662065965,10.557974854533754,23945.348696335426,18.550583485448524,29295.997701644617,5.990588617934436,79271.33760916092,50.26284657945714,262253.4920002143,44.135911947023345,0.1613519583658633,0.0001021261462264866,2.5233999999999996,0.004144273157020157,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.2,success_rate,1,0.03704285714285706,1.5971914125004665e-05,0.9935,0.0,0.99968,0.0,0.8271000000000001,0.00041833001326705284,0.908584,0.00020695410119152415,54579.26042850438,16.14131856391987,26732.904754194846,5.501083138230177,33393.55342801599,42.511449463944395,94042.02770772183,31.110057523022082,334276.4166724277,242.78618248778383,0.48566268683137415,0.00019345606494813563,2.2657,0.004424364361125848,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.2,success_rate,3,0.03704285714285706,1.5971914125004665e-05,0.9964999999999999,0.0,0.9997399999999999,0.0,0.8251,0.00041833001326705284,0.908544,0.00020695410119156874,54429.81402761012,12.843111603350549,26809.62719943981,23.438027224945383,32353.100643848993,71.09322668714746,89186.92769520279,101.11680616349516,311952.8313351008,103.5878272560908,0.5802952154572371,0.00023694514915415055,2.3263000000000003,0.004221966366516799,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.2,success_rate,5,0.03704285714285706,1.5971914125004665e-05,0.9964999999999999,0.0,0.9997399999999999,0.0,0.817,0.0005000000000000016,0.908192,0.00020680909070926165,54317.86445605155,23.51041015748435,26642.14748930674,75.37604115306141,31624.137221584388,3.867453380590118,86069.7077445036,74.30859023148632,297130.71598277066,160.9688999482258,0.5142331596698331,0.00010062511051449889,2.38,0.003824264635194476,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.2,success_rate,10,0.03704285714285706,1.5971914125004665e-05,0.9991,0.00022360679774997814,0.999962,4.472135955031981e-06,0.8032,0.0005700877125496036,0.9070260000000001,0.0002099523755521671,53645.44169076715,12.236134958633645,26208.567095383703,28.008678853676276,29856.416029855132,3.8094565992588634,79342.04365423002,88.31264935745132,258059.59280699017,89.27411812473683,0.43234810479332236,0.00021338560400904245,2.521,0.004358898943540708,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.25,amount,1,0.03704285714285706,1.5971914125004665e-05,0.9498999999999999,0.00022360679774995434,0.996594,1.3416407865024569e-05,0.8199,0.000547722557505177,0.9171039999999999,9.208691546580041e-05,53341.20965477735,17.75361166794,23232.850650920678,1.2609904394523022,32705.946180011924,7.0833771084099455,91868.96087250698,129.28979613181696,324791.68460731785,176.27667908073698,0.20197071779584208,9.329689339903368e-05,2.3159,0.0026076809620810227,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.25,amount,3,0.03704285714285706,1.5971914125004665e-05,0.951,0.0,0.9966160000000001,8.944271909952246e-06,0.819,0.0003535533905932986,0.917086,9.581231653602897e-05,53249.4334568371,13.932908590483507,23174.339584119447,17.402953948121542,32164.55785659617,42.60935181286291,89085.6373273981,36.05786842644271,310936.04815466504,141.0513650913264,0.21377637429256904,8.074438718718077e-05,2.3346,0.0032480763537822946,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.25,amount,5,0.03704285714285706,1.5971914125004665e-05,0.9564999999999999,0.0,0.996736,8.944271909952246e-06,0.8207000000000001,0.0002738612787525563,0.9170619999999999,0.00010733126291999485,53203.12441552081,15.974981638913523,23541.299770690428,19.30908017577147,31635.985206995112,24.162719510829998,85810.29382612363,46.83837311135404,293998.6812577587,70.58970734062105,0.2100008271110108,1.720803987548652e-05,2.3697000000000004,0.0030331501776206483,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.25,amount,10,0.03704285714285706,1.5971914125004665e-05,0.9785,0.0,0.9975400000000001,0.0,0.8231999999999999,0.00027386127875263016,0.916724,0.0001314534138012018,53167.1357005617,31.58098876317598,25207.693112458925,16.866977738920244,29778.982141688077,8.898421869414245,79047.49222140879,28.691393007851428,261456.97481411285,136.33025877314182,0.18486966435967184,6.683574079103311e-05,2.4975,0.00455521678957218,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.25,success_rate,1,0.03704285714285706,1.5971914125004665e-05,0.9935,0.0,0.99968,0.0,0.8167,0.0002738612787525563,0.899372,0.00012755391017134493,54572.17294816135,17.71979025375521,26944.361008283584,25.466961330281645,34078.67038518674,9.332834843300585,93883.81434150541,93.81076869780867,329708.8895560918,161.96208464942922,0.48414522001758103,5.6168162467496516e-05,2.2344,0.005079370039680179,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.25,success_rate,3,0.03704285714285706,1.5971914125004665e-05,0.9964999999999999,0.0,0.9997399999999999,0.0,0.8166,0.00022360679774994607,0.89937,0.0001234908903523179,54420.38064847252,22.26771854326223,26967.472357077786,24.611897081487317,32831.62739679187,17.639812268805674,89222.8432083898,38.885997178668745,308210.0588570625,104.74665248285801,0.5783809370771034,0.00010336990177065604,2.2892,0.004424364361125867,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.25,success_rate,5,0.03704285714285706,1.5971914125004665e-05,0.9964999999999999,0.0,0.9997399999999999,0.0,0.8086,0.00022360679775004278,0.899084,0.00011148990985734515,54269.43016207428,14.167741049981602,26777.249487680016,25.166931074921013,31974.800737166566,30.366865717663988,85825.73403183211,84.10114420038163,294049.37031660875,104.92712966602593,0.5160311629606029,0.00010078843883665672,2.3517,0.004424364361125867,37042.85714285714,15.971914124997511,5
0.8,0.9,0.8,0.25,success_rate,10,0.03704285714285706,1.5971914125004665e-05,1.0,0.0,1.0,0.0,0.7974,0.000547722557505177,0.897958,9.984988733089565e-05,53572.93035391152,14.619179649521648,26295.75077359659,5.664587254096446,30433.152188453707,4.342985998976074,79256.47824613929,64.21048728514359,257282.3964627448,225.86885167806253,0.4293600741102043,8.263615922605037e-05,2.5111,0.004083503397819221,37042.85714285714,15.971914124997511,5
0.8,0.95,0.1,0.05,amount,1,0.03704285714285706,1.5971914125004665e-05,0.7731,0.0002236067977499626,0.933198,8.584870412535762e-05,0.7731,0.0002236067977499626,0.9323819999999999,0.00010281050529982272,49332.42625999027,26.21135415518244,4.5376955338521343e-10,0.0,22934.429219830818,26.91888017697584,78653.7269921632,158.77728865747702,281013.55795337784,6.102416799690215,1.0,0.0,3.4027000000000003,0.005179285665031307,37042.85714285714,15.971914124997511,5
0.8,0.95,0.1,0.05,amount,3,0.03704285714285706,1.5971914125004665e-05,0.7731,0.0002236067977499626,0.933198,8.584870412535762e-05,0.7731,0.0002236067977499626,0.9323819999999999,0.00010281050529982272,49310.073601490665,29.221435387422307,4.5376955338521343e-10,0.0,22934.429219830818,26.91888017697584,76709.82328856226,50.15951670180468,268018.501028107,47.36066830225628,1.0,0.0,3.4027000000000003,0.005179285665031307,37042.85714285714,15.971914124997511,5
0.8,0.95,0.1,0.05,amount,5,0.03704285714285706,1.5971914125004665e-05,0.7746,0.00022360679775004278,0.93323,8.573214099744031e-05,0.7746,0.00022360679775004278,0.932414,0.00010310189135025873,49279.844438443644,17.332249066213798,4.5376955338521343e-10,0.0,22934.429219830818,26.91888017697584,74735.93510021525,80.36711945775801,256541.51342603675,33.74421211749418,1.0,0.0,3.4011000000000005,0.005212964607591226,37042.85714285714,15.971914124997511,5
0.8,0.95,0.1,0.05,amount,10,0.03704285714285706,1.5971914125004665e-05,0.7765,0.0003535533905932986,0.933332,8.584870412536764e-05,0.7765,0.0003535533905932986,0.932508,0.00010425929215185266,49004.51786667455,22.42603349841274,4.5376955338521343e-10,0.0,22934.429219830818,26.91888017697584,70518.72556676467,62.83816573286614,229092.5403658805,0.020126430566500285,1.0,0.0,3.3964999999999996,0.005255949010407051,37042.85714285714,15.971914124997511,5
0.8,0.95,0.1,0.05,success_rate,1,0.03704285714285706,1.5971914125004665e-05,0.9890000000000001,0.0,0.999292,4.0249223595024054e-05,0.7984,0.0011401754250991508,0.920954,8.532291603077797e-05,52503.040948488786,35.629747822427845,20059.204136213415,16.986682029016514,27049.10311576987,12.491778215391875,95645.74533949082,83.24650463538251,375673.8380994545,217.76321438076818,0.4954730617946252,0.0003467019658421863,3.4543,0.005529466520379745,37042.85714285714,15.971914124997511,5
0.8,0.95,0.1,0.05,success_rate,3,0.03704285714285706,1.5971914125004665e-05,0.9949999999999999,0.0,0.9994120000000001,4.0249223595024054e-05,0.7932,0.0009746794344809148,0.9208500000000001,8.124038404630718e-05,52288.64803769681,37.6381314075256,19888.414818645084,78.43607873672775,26763.17212102566,6.647801059380131,89777.41178949099,104.63095528182978,347719.6028783236,543.8191866413157,0.5943358486026606,0.0003280709058598049,3.5143,0.004764451699828612,37042.85714285714,15.971914124997511,5
0.8,0.95,0.1,0.05,success_rate,5,0.03704285714285706,1.5971914125004665e-05,0.9960000000000001,0.0,0.9994419999999999,4.0249223595024054e-05,0.7876,0.0007416198487095764,0.9205080000000001,8.955445270891496e-05,52200.90603191864,36.51971667236193,19923.76140197721,18.077912614648717,26573.796780894452,0.9194274348892685,86337.13143359477,23.521723429724815,322122.9242007644,340.5268654050629,0.5412771151406716,0.0007027265098118816,3.5509999999999997,0.005135659646043515,37042.85714285714,15.971914124997511,5
0.8,0.95,0.1,0.05,success_rate,10,0.03704285714285706,1.5971914125004665e-05,0.9960000000000001,0.0,0.9994419999999999,4.0249223595024054e-05,0.7895,0.0009354143466934713,0.919666,0.00010549881515917342,51754.889477296056,27.306760625915082,19421.921991294475,18.102938277881865,26047.83540185397,17.804633880994263,78683.36069012592,139.72185409849055,276774.86825694784,81.57857108762602,0.49562262481474695,0.00019206681547422988,3.6345,0.0058202233634115355,37042.85714285714,15.971914124997511,5
0.8,0.95,0.1,0.1,amount,1,0.03704285714285706,1.5971914125004665e-05,0.7531,0.0002236067977499626,0.950356,8.590692637972013e-05,0.7451000000000001,0.00022360679774997814,0.9304859999999999,8.1731266966814e-05,50329.8139465362,40.8083797325359,7.724343063691167e-10,2.0679515313825692e-25,24095.694514749503,47.94354416049339,85866.15425553152,110.85354786796087,324752.3599446417,83.43975860224593,1.0,0.0,3.5572000000000004,0.004494441010849076,37042.85714285714,15.971914124997511,5
0.8,0.95,0.1,0.1,amount,3,0.03704285714285706,1.5971914125004665e-05,0.7545,0.0003535533905932986,0.950384,8.792041856130622e-05,0.7464999999999999,0.0003535533905932921,0.930514,8.203657720797635e-05,50343.160832734924,29.31767703437991,7.724343063691167e-10,2.0679515313825692e-25,24050.021524599415,11.059155865215264,83366.25211452368,90.62029635578502,312315.2967055943,102.66872378583795,1.0,0.0,3.5579,0.004378926809162136,37042.85714285714,15.971914124997511,5
0.8,0.95,0.1,0.1,amount,5,0.03704285714285706,1.5971914125004665e-05,0.7575,0.0003535533905932577,0.950458,8.408329203828429e-05,0.749,0.0003535533905932577,0.9305680000000001,8.167006795638459e-05,50338.92835924689,14.673454271205713,7.724343063691167e-10,2.0679515313825692e-25,24050.021524599415,11.059155865215264,81351.42330403753,37.10931242903272,296200.8379069239,237.88605117242216,1.0,0.0,3.5576,0.004292435206266838,37042.85714285714,15.971914124997511,5
0.8,0.95,0.1,0.1,amount,10,0.03704285714285706,1.5971914125004665e-05,0.7805,0.0003535533905932986,0.9513719999999999,9.959919678392691e-05,0.7675,0.0003535533905932577,0.93117,8.602325267038956e-05,50492.437495940576,18.149920708188596,7.724343063691167e-10,2.0679515313825692e-25,24046.815153269614,8.87982671181315,76715.96155657727,40.41772907868534,264769.1014030111,109.62542793597856,1.0,0.0,3.5376999999999996,0.00460434577328839,37042.85714285714,15.971914124997511,5
0.8,0.95,0.1,0.1,success_rate,1,0.03704285714285706,1.5971914125004665e-05,0.99,0.0,0.99936,0.0,0.7973000000000001,0.0013038404810405179,0.918556,0.0003120576869747264,53452.85022319162,31.877608062054385,21563.504168392123,13.205235738149348,27779.548646103438,26.305757676843772,94189.78144304219,82.28172453363051,352554.88860644266,233.9123142934801,0.5098648596763015,0.0007597012350178652,3.3362000000000003,0.0059958318855684745,37042.85714285714,15.971914124997511,5
0.8,0.95,0.1,0.1,success_rate,3,0.03704285714285706,1.5971914125004665e-05,0.994,0.0,0.9994400000000001,0.0,0.788,0.0003535533905932414,0.91837,0.0002918047292282889,53238.965226650645,24.06421987806982,21484.06188686964,30.662004198944842,27360.12172051335,37.56925729920577,88896.52428571854,113.86831984386522,326773.93406625726,136.41468379561297,0.6003281713831405,0.0006984620318541217,3.4021999999999997,0.005674504383644448,37042.85714285714,15.971914124997511,5
