Year,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
1948,,-0.054943469407042755,-0.028626438512268204,0.028020996464328096,-0.059604610554296444,-0.04041749520281568,-0.03743494902158229,0.006306427511290735,0.02860859910235991,0.00010019844187758586,-0.08913263095640078,-0.050530480539111244,-0.03333915231916762,-0.06375936857323805,-0.01829552379483368,-0.016897670457986513,0.021314561845115376,0.01767453110597139,0.03074204324899843
1949,,0.20666651073370068,0.21687052011408414,0.19986894221477836,0.21250559237241728,0.19824975397703049,0.2198615750013737,0.2312541041576408,0.19637586342793023,0.27590657852466394,0.18164915012567318,0.20053744849362798,0.19624022699966215,0.26446578743965365,0.1887468643421426,0.22067693554965873,0.2377642648862226,0.24262793457340237,0.18688589874612616
1950,,0.429013812685225,0.35548783879291124,0.2921515594103079,0.46402545796925776,0.4200861246318446,0.35884480593363577,0.3003420821024869,0.29261969813036903,0.5282693231799795,0.43126725856105685,0.3946597506149674,0.4376392327901035,0.3333192395059559,0.37619476566149723,0.324474660284477,0.2851464122766538,0.29822049045812893,0.2914646964696148
1951,,0.09634346216850997,0.1550994273556774,0.21722479221136148,0.06406624706030861,0.13938453172631227,0.13623051669701058,0.19704417350759917,0.2180573985278953,0.038663986273771433,0.0781325536376618,0.12948719654514007,0.1461726471233542,0.1739694036707613,0.1113855074289769,0.17993862922604142,0.20848503637273463,0.2127767229045303,0.21911532540140954
1952,,0.0759853173392615,0.1116567412233842,0.1400610461504268,0.050213815658002536,0.09516095185485907,0.10760094404508824,0.12268784023696844,0.14171907409718343,0.010265124380663737,0.07138858115156288,0.10120168140858699,0.09126115054304051,0.10897827443767949,0.10675512507541884,0.12282583264266633,0.122693280519387,0.13033100805613018,0.1439452240963719
1953,,-0.05905265457268494,-0.015515632429853654,0.011226971009272946,-0.05785893743986348,-0.039696881717324994,-0.02088320037124103,-0.0021518588767037716,0.012109124927450088,-0.0597452528399145,-0.0571060799139711,-0.06013806687331835,-0.02590311517956634,-0.01214309109797973,-0.026723089860961058,-0.00599302580656369,-0.0002851471672259409,0.02002406184316885,0.01038634022652496
1954,,0.602067578882745,0.5504720024410605,0.4966138832598912,0.6367503850743299,0.581780854511073,0.5876932221355575,0.5432774122786213,0.4898741552840691,0.6496147008349311,0.6309391252185326,0.5698523638177739,0.5900539536626532,0.5976053022103154,0.5808680079545272,0.497737544504385,0.5708086211230197,0.5029541977144991,0.48713621632172677
1955,,0.2260724529697975,0.2032534359332825,0.2622472949267085,0.239794851642402,0.1715335019587123,0.22378744957120023,0.18465007483894058,0.27075560725306613,0.26723729018517184,0.22698442862124124,0.21283148838465182,0.1453426985465478,0.21969975940107966,0.22692727218760567,0.19798760898935375,0.17677066352377002,0.19339180304865944,0.28727288627224157
1956,,0.06715353209912855,0.08745634195515906,0.084343204811,0.054185415815168,0.08560492392316577,0.0857417147598214,0.07911130599788163,0.08551597651546028,-0.00891951034363725,0.08357727281907645,0.07933071183403717,0.09005129550684932,0.060456304657912074,0.10314897853489291,0.08860188904395261,0.07268183933125116,0.10965433550219372,0.08079883529632825
1957,,-0.1446287579676927,-0.13461851325575058,-0.09587482083030319,-0.14543626369034857,-0.14640391375371165,-0.14840910522542639,-0.1262972381231109,-0.09278726210554478,-0.15176965642971385,-0.14222186424359906,-0.14366476346899415,-0.14818251159930973,-0.18022573984727552,-0.12705386398579777,-0.11524863972562671,-0.13298603338826676,-0.09548357690221387,-0.09223050878795136
