Year,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
1991,0.0684337332587519,0.06108623459692031,0.05093387113406722,0.10159791892134007,0.10582054606530522,0.09548295657415373
1992,-0.158714485918506,-0.1534938168428729,-0.14286226979925853,-0.14652845802666004,-0.17313887318542764,-0.12078647140038212
1993,0.3799169048354676,0.3705337974852583,0.5113180250074127,0.22743486335435525,0.30472391746540906,0.36674166791301777
1994,0.03596010876091804,0.08081657293013822,0.15750790262777947,0.053914937406092545,0.10058336176367821,0.16474664765722102
1995,0.10105850900657809,0.07382631264927753,0.05034498567042944,0.09344816076862017,0.09119200366835067,0.05902545753832622
1996,0.04975837599242694,0.09194227027043356,0.08304891783594437,-0.006882384212124171,0.09574031761172175,0.08966883356764055
1997,-0.16744788236644914,-0.14590288929609652,-0.1608132367948284,-0.005719786076147204,0.03487397321503871,-0.010475892487992078
1998,0.0705495654192787,0.02597421486419993,0.13138086939840998,0.1671032621116586,0.19442143902812625,0.1479132995755823
1999,0.669147851116084,0.3579181289286859,0.3074559892064732,0.5182750709336594,0.24460685216949285,0.2351838755298441
2000,-0.3136357596543097,-0.1638213586322651,-0.024075738267094637,-0.3449249539712965,-0.012230397599349296,-0.005726887875928899
2001,-0.3466717775622936,-0.14245974395507233,-0.06498347292493356,-0.30244907794860676,-0.17316294352713424,-0.13503447320982542
2002,-0.23200271244175608,-0.027774931524729318,0.07978307481672609,-0.17195456833099976,-0.10563849647126611,-0.1038919844030104
2003,0.5677759387742871,0.5878675488683718,0.6733527481778314,0.331083376501224,0.4294974733754402,0.5624451598111058
2004,0.27793618651061824,0.29777337153976435,0.3702982180571319,0.16108237537744396,0.23098574606103428,0.28004042392921735
2005,0.18638332550413494,0.22610165806209426,0.2712031748411112,0.1404543620946348,0.16682653682771464,0.17715564972679854
2006,0.10479161229131861,0.2216907744884813,0.17383807151781938,0.20097578712000042,0.2802410237908839,0.3168529793795041
2007,0.0032282484346690676,0.08345003541790863,0.1254613633408186,0.17627431976877084,0.1274790645596009,0.10970125298724476
2008,-0.5178502784137644,-0.4779704884313368,-0.389173760589271,-0.4038032673987225,-0.42751438740422065,-0.44424703355361805
2009,0.4797824268668176,0.4185658557876901,0.3967222626125848,0.29154872733438064,0.34548151065260946,0.3517719022764687
2010,0.247974635444689,0.24399524345578993,0.2048592286016877,0.15201873810423283,0.09570246655623915,0.0693952654534371
2011,-0.17679223772121533,-0.1566570245428378,-0.12537791844007795,-0.07619899508243988,-0.10527579484493588,-0.1963233612431644
2012,0.0995514974762981,0.13588491303802352,0.1691109999270486,0.17388712371405934,0.14860630473548064,0.231942368425186
2013,0.24879109655795095,0.24667533358012594,0.25672276990875753,0.2025998875233017,0.2152905474619824,0.2739915063531735
2014,-0.08506129707193388,-0.028225900588207176,-0.048766332498414,-0.017706536523229732,-0.03646806554321069,-0.08382589720658051
2015,0.08408008965774805,0.08436470996407541,0.010375859961989642,0.03129338970571793,-0.00697962468298341,-0.07152270982127551
2016,0.0274255062901545,0.06919761344459552,0.15713984890269828,-0.03858134245616873,0.05126745605000904,0.0630877518243762
2017,0.302715604988127,0.32490038039521796,0.32228371948215173,0.26730048631396186,0.2680694992030255,0.2627987220866814
2018,-0.1862720425769263,-0.192050221002404,-0.18686960105749872,-0.0963237238256257,-0.1487466664123045,-0.15586011115436582
2019,0.2162376711616909,0.16393289897765362,0.16957983719163328,0.32382461193146184,0.20501531302883547,0.1472652975782225
2020,0.29463241154049125,0.16388959646887047,0.037653612775521594,0.2189695590700249,0.09838743297085228,-0.04413479074556881
2021,0.016931487799413114,0.11528438764311377,0.14960900044702052,0.11604207119569976,0.09327666390984302,0.19738406688493315
2022,-0.2989749135018024,-0.21024789472842564,-0.08002174441526466,-0.2371907729358066,-0.11954979409717881,-0.03309258963848827
2023,-0.0034368424555425436,0.0827447338933176,0.15043262170352634,0.17037432173579536,0.15711032900015987,0.19447328435417344
2024,-0.06374295280960096,0.01840504263828735,0.05868877083434487,-0.017739080126937812,0.05264070685487798,0.10875078827947893
2025,0.22366660033137742,0.326081998828722,0.4089281354623928,0.17054640911828267,0.3512346252796934,0.5321350230703825
