Year,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
1990,0.4984439477641307,0.41514371005391393,0.014679546720675285,-0.1392237540410557,-0.09712496469602894,0.030350714255216404
1991,-0.02418639479094753,0.32028337106199123,0.358920348838881,0.23664926197111047,0.6217792923079166,0.3806499747856331
1992,0.11685634704108372,0.16809225725816734,0.12228666318912951,0.08751049379709186,0.06497079378249171,-0.07042134314044735
1993,0.80405217096852,1.467550380325465,1.449110945468477,0.629866597187019,1.0550929074609137,1.0020426751359852
1994,0.04026244573818527,-0.11437271640369062,-0.07055129580370934,-0.13512692827870187,-0.1355088739468191,0.008593680149290517
1995,-0.018143002633581817,-0.0974475405736055,-0.07574181330953911,-0.03441348171723746,-0.030370485911772604,-0.03857683023857306
1996,0.32440431240788214,0.25667082608697966,0.04060333983423803,0.030669619596848774,0.0405531399621597,0.10045311536022128
1997,-0.3903679714975148,-0.2215413257029678,-0.057459203345650245,-0.2749030834398737,-0.11716809364562342,-0.012257482687104138
1998,-0.1349976807982689,-0.10999718740809705,-0.12902110359900532,-0.2015903271885262,-0.22573459090767434,-0.21207725164969515
1999,0.5463399449533031,0.6421487710098825,0.7068239836868133,0.7927520168859958,0.5976362151782895,0.5920398615822966
2000,-0.41675620105934097,-0.3334648229761662,-0.3109494457144757,-0.29386475200668905,-0.3733978597306661,-0.23623542129004882
2001,-0.1757948634202796,0.008888236456242593,0.06895847529698185,-0.05908950969300397,0.011029274365834896,0.001390571423109277
2002,-0.22533271073783867,-0.08435872515151788,0.12487499109674194,-0.13996829479296613,-0.0236449995878526,0.06927901421707694
2003,0.3340976065157839,0.4143159755296708,0.7259791498743602,0.45234524230250917,0.5969212904065944,0.8218443348835089
2004,0.08126775388028196,0.24003659732113314,0.3910861657204161,0.2367616965173409,0.2896581671911911,0.36370901591098326
2005,0.30143258417595575,0.3421490976079238,0.48110103239615776,0.3282687649697258,0.38267603064509004,0.3520409020240405
2006,0.2231694167577134,0.26723079817150963,0.4531132752541738,0.301615920861086,0.35009182468625055,0.3486314580492722
2007,0.24189982232499263,0.2940541370211296,0.5797015095466631,0.38986271252739657,0.41294204563169346,0.3824855152844924
2008,-0.6305581769322111,-0.5996266580363715,-0.5236526978108544,-0.5262468067099377,-0.5134621301708612,-0.5909760164986255
2009,0.7858659786744775,1.0376370412781029,1.0398015848242248,0.6735300239978541,0.8749893089699128,0.8976064323278432
2010,0.23325442943339736,0.2759010576553953,0.3073027237384094,0.252880841901155,0.1905716321114561,0.22707143976039412
2011,-0.23497437612294547,-0.23698267586676458,-0.22637400032242982,-0.156882897803009,-0.1851833617450771,-0.20951059902364855
2012,0.15754234924463728,0.19489309222363072,0.2253421749813329,0.18659452772785112,0.20535926843290553,0.17619459293083417
2013,0.039040876187992124,0.0299999259715511,0.0673162902769211,0.04036599328588264,-0.025768255935256446,-0.030443711534284823
2014,0.018527212533371307,0.009189074267747621,0.036540636516861014,0.018460447882785003,-0.0017429713578936967,-0.03074393414517973
2015,-0.03110564587844311,-0.028460927282668358,-0.05482818519342403,-0.060847500757059025,-0.1373355298279848,-0.16117030987723935
2016,-0.0430044707562901,0.06272090684975073,0.15444639807738492,0.049917358950887,0.10500664468408738,0.19138206521721202
2017,0.18656481765503963,0.23642532748227296,0.3589958597290528,0.45924743781388067,0.3356736838904879,0.2988500260022109
2018,-0.20542484015325646,-0.18229003875426708,-0.14287850125157264,-0.18463218699847384,-0.11743252147205341,-0.09148230537982804
2019,0.04098723832352125,0.10598182486089058,0.12254539031768719,0.23721438197987443,0.15368217995935685,0.12404399913430919
2020,0.16431223431577457,0.17519847754380624,0.1842123433246412,0.32953566984591265,0.1473161887498231,-0.012638050225667441
2021,0.034832891587510684,0.11602056228454538,0.27449440165423455,-0.04874374969954309,-0.024535622084722264,0.19645458768063917
2022,-0.2711394103946212,-0.20600279645102915,-0.09417725332273497,-0.23703381897768205,-0.1585732835964987,-0.09928134298227131
2023,0.040470062403185736,0.16918680438965494,0.19431145466685984,0.04622171299237743,0.15620662802070107,0.1825402708642645
2024,-0.07996215296409037,0.05415521719329153,0.11537041051064234,0.09714137683128343,0.007376851956375496,0.11385759079106128
2025,0.1515405276361388,0.1704303006882113,0.1654598795948392,0.26103649256759764,0.3897432041390285,0.28164913398724467
