Year,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
1927,0.30914567515107483,0.2638756045983566,0.3497482898012918,0.4437497962578183,0.2335515156213368,0.31151655790013844
1928,0.39540139266103225,0.4085911367155306,0.4146245995500999,0.4598577731767586,0.31141227736224697,0.335405261904822
1929,-0.45167624755585967,-0.3243796748926794,-0.369487648014895,-0.19025619584952058,0.00034409777339394765,-0.03526563784663184
1930,-0.3885344779956589,-0.31347735620545336,-0.44913415758348707,-0.260551256605855,-0.2896635224533871,-0.43508722426896573
1931,-0.4438642103006002,-0.4600608788223616,-0.5236701223811338,-0.36023115825041674,-0.6052023173607859,-0.5542095731232656
1932,-0.10345841906534481,-0.11956582466277899,0.09628692960573604,-0.06893432444652225,-0.17477834887788257,-0.033810736281528087
1933,1.4290772875692337,1.145968852995657,1.2914860715407817,0.4372961409995726,0.8903744459401364,1.2005656079558769
1934,0.38014991654267627,0.1738831442426998,0.10377277403838248,0.08551989236487079,-0.02120249140887842,-0.18102159604470225
1935,0.41066796341968237,0.7573622457991982,0.5547401568331318,0.4354093237484873,0.4756480661677249,0.49357754117079566
1936,0.3389294880233005,0.476972751556622,0.829051225917127,0.26268120803968853,0.37723907026575776,0.4639946949900142
1937,-0.49772648717922374,-0.4918144064081016,-0.5036577826406659,-0.3454873682378752,-0.3092610496886704,-0.41425218929535146
1938,0.4353985774276361,0.41897715137280445,0.254052382727489,0.3372071104742622,0.20834019395338577,0.2830361544360558
1939,0.11402355021310195,0.04034673846606718,-0.0682603473408,0.07680831323281279,-0.043562635086695556,-0.12403576674590555
1940,-0.03272057672238049,-0.023857728479858786,-0.10257357455247607,-0.10172631551048672,-0.03340305663515519,-0.046099764429959555
1941,-0.1544283516854016,-0.14374837943299223,-0.03223260630176339,-0.14016002320031917,-0.03652053900263841,-0.03851229180512383
1942,0.1703659447454422,0.2591917068978804,0.3656238657439925,0.14271680158097744,0.16089880875545792,0.3411972749539067
1943,0.4340068802714625,0.535886988175037,1.0031179915063015,0.20857211601427683,0.34111920148123276,0.41342914036255207
1944,0.40592485648824206,0.4315395677163767,0.48578317698851126,0.15663144033852627,0.2213785937789099,0.401591334170347
1945,0.6496464110646301,0.6395340815398298,0.696677913936427,0.32385808945562977,0.3828977433988541,0.5007458663169813
1946,-0.12310505263503202,-0.08679208409836947,-0.08139189616135611,-0.095429711887971,-0.011509614525328615,-0.07558374554276104
1947,-0.08156940550179481,-0.02514774180542323,0.059838388077191995,0.03321896798087942,0.04297241702380328,0.08624078092593912
1948,-0.08362441558188793,-0.07310914922273415,-0.025125194551858798,0.032296976562497415,0.015650170391615204,0.04672596765005421
1949,0.24376514010386896,0.22622085336549747,0.21501881168530468,0.23388565095984948,0.1582222420277084,0.1784699320438381
1950,0.30761748020508417,0.31781901691814407,0.5121735387320234,0.23293088199014633,0.3121261422241033,0.5696255517908855
1951,0.17119241494647786,0.14739662396855802,0.11447284706358629,0.2040039301533796,0.24836897027942406,0.1384296065069721
1952,0.07827511673692222,0.09606268693854547,0.08495303886768468,0.13025994040857003,0.1375206514903362,0.1941526373269804
1953,-0.00020296983034207017,-0.011121346379250663,-0.06495255600645555,0.02374041555684947,0.0007561247048568642,-0.06578013678325312
1954,0.4247716784237705,0.6030248545092143,0.6481477339412709,0.4755337927788934,0.4905717987019953,0.7757248410456772
1955,0.14504795335053822,0.20315366067849117,0.24043414341547975,0.2868682985724904,0.1981646074077137,0.29441330102683727
1956,0.06752231597265346,0.07357562963932351,0.06407988463656711,0.07121167452073585,0.12824687245465838,0.032035577014698724
1957,-0.1735625344627536,-0.14766447696216733,-0.16005172194093797,-0.08721696064539386,-0.08893320540579441,-0.22570059507931572
1958,0.7608321466754444,0.5751846884484628,0.7058032484052683,0.4134092018551694,0.4549263087709925,0.7375260252907911
1959,0.19961371076194068,0.20032732774624318,0.180018263956218,0.12974612498277782,0.10627061365031043,0.18501923819677257
1960,-0.029320645923477273,-0.01658966202380896,-0.0581638011676362,-0.025822937392552925,0.09440555628458824,-0.08035606166159026
1961,0.2381668387334408,0.30106505273191964,0.3171148998938622,0.2625022659090106,0.2704048095357079,0.2919091803707805
1962,-0.1900042617592267,-0.15754416022709639,-0.09136977097289811,-0.10920272685636945,-0.055023202582891395,-0.03358677087728079
1963,0.08013513546979256,0.17568880762795835,0.28054219393263957,0.21892969719851818,0.17253227914114233,0.3255965200361348
1964,0.0824913596850505,0.18189233061811017,0.23654031199625192,0.14405889376069325,0.20551985301989983,0.1864684057711461
1965,0.3533227368203431,0.33539594593445865,0.41937660017596623,0.13487516290413493,0.1008146133851564,0.21723494525158338
1966,-0.058505159333349654,-0.06048672606324934,-0.07319853906189577,-0.10760330237348648,-0.05624475067384849,-0.10949532618389757
1967,0.8828846553649987,0.713528696380753,0.6771016876527389,0.290525367908659,0.15423187749540768,0.33517585112616466
1968,0.3283068732340706,0.40402828849834194,0.4623605497017893,0.03854450277219734,0.15955239868380588,0.26907997227516
1969,-0.24401493975496347,-0.23294176677581535,-0.25122208035117577,0.02688725510529366,-0.16961465645594942,-0.16678349913972645
1970,-0.20101137002079827,-0.09213872448813054,0.06906119028781177,-0.055364988923439884,0.08161243010682395,0.10361886945624565
1971,0.2655457196889379,0.2084986810463254,0.14407145150045664,0.24257636485796663,0.05942814484664449,0.14542157438507863
1972,-0.0002904705622662762,0.07217394950895972,0.06735076280065355,0.21542563038383933,0.11159155246647212,0.17695654045586462
1973,-0.44767727524901024,-0.3287771422219943,-0.27422852515368923,-0.2179836601554046,-0.09059074573995307,-0.041350569073384524
1974,-0.3227205881134837,-0.26214928010256267,-0.1904858536567544,-0.29364894540296615,-0.22957882797525364,-0.23291060990716372
1975,0.6117464408008144,0.574296095448757,0.5856428719884645,0.3445413730704552,0.41959487921382266,0.5579015823794986
1976,0.38360418194373724,0.46972460517474035,0.604977879190129,0.17359321472133415,0.40763851208559143,0.4373597971439904
1977,0.18556861441304928,0.18563348846688488,0.2226116528612836,-0.09630129278957367,-0.009165854936373563,0.01715236265209752
1978,0.17715224101121319,0.20688473572307586,0.22033440201464516,0.06971046153299776,0.06885192806244023,0.03692318683006901
1979,0.4936313499841287,0.3717109442044957,0.38544602010173157,0.16455813371794914,0.23503698278626484,0.22534071002488654
1980,0.5227869749250569,0.2981237032385251,0.22506873600294686,0.3499475270673307,0.37219705018333293,0.1651034800012101
1981,-0.10885156567402987,0.1331249441420186,0.17140412775869862,-0.07499711157008337,-0.07331976061637324,0.14236300331271123
1982,0.18996485728196255,0.3324328810913817,0.3963632584538428,0.2220821390177845,0.1754004745143647,0.2754014175878281
1983,0.20047047841609178,0.4058620947236,0.4809870235212579,0.14451822137827275,0.2520751738355502,0.27248242903849973
1984,-0.13487767620343727,0.022103354375044626,0.07825811328670351,-0.007152180825141907,0.057707729766042215,0.15977309786913185
1985,0.29046042060810784,0.3526007635677839,0.32161474005001667,0.32633400926518075,0.3223753940450096,0.31490935205827064
1986,0.02596597054328975,0.10069520263579967,0.14817804957787972,0.1466715004249166,0.19957074484098403,0.21537559868739797
1987,-0.13443114237273468,-0.041414670630008366,-0.06380319340942375,0.07566741642019403,0.029397201001839512,-0.020185066850594735
1988,0.1460783770724443,0.28331514294101745,0.30124072340027364,0.11744848207502523,0.19116500328048258,0.25738430074912877
1989,0.19071938065484884,0.17596631379421002,0.16563797455190876,0.3607009546583573,0.254665367313351,0.29787187999339526
1990,-0.1853898890862088,-0.17210725828556395,-0.24171950428561906,0.008486740855524033,-0.05295621713848131,-0.13738258135614112
1991,0.5432615935162226,0.4611054897540172,0.406346482339246,0.4298526380429504,0.22470614762632612,0.2739734300906389
1992,0.04904101534298455,0.22351642458064713,0.35814911861122756,0.06264093362050782,0.09758406527497998,0.2403915319173684
1993,0.10285309169798018,0.2141250972953177,0.2615158707134648,0.012966312895996257,0.1742187291999997,0.19534034978358195
1994,-0.0705917236067094,5.965398650609188e-06,0.014013370165701033,0.014115792034959052,0.02867905313995589,-0.08566753545010852
1995,0.30980900045308823,0.256343318987275,0.3346398139022482,0.369298358673539,0.3684131083505764,0.4584855174169995
1996,0.09057467790633988,0.2030856923308404,0.25145151513828123,0.2168473087814049,0.2378201887256457,0.23001875314276976
1997,0.0836089650020273,0.2998346393136806,0.39613581287459554,0.31949599335135503,0.321927756077117,0.37216099916081324
1998,-0.020938309531825183,-0.034745684736779525,-0.03906286844875395,0.3844165199846523,0.08192866431613566,0.1871352783742779
1999,0.45366577266696684,0.2622706536721333,0.08718768514905584,0.26570861982027627,0.06341619794033937,0.05991514152870514
2000,-0.2280812097400352,0.1502184433159106,0.2408018003196637,-0.12973640637774364,0.1151057772029429,0.30692044791725315
2001,-0.010270594611336059,0.15984397571429976,0.23427668645244393,-0.1436894047638012,0.0009269924890780157,-0.007495678659765637
2002,-0.32588150956802453,-0.12440184892658379,-0.09049170424510777,-0.23141198032860089,-0.13680812854472557,-0.2919046738159583
2003,0.5511529192167572,0.48311119695568916,0.6404534879273402,0.2704264537566923,0.33844122674348354,0.2762794272690108
2004,0.15418650608109918,0.21060686959012753,0.18621415967262855,0.0826283821887932,0.13504768519571186,0.20334652236554618
2005,0.0016964934557861522,0.08617895837417255,0.09213556753758056,0.04629174257749069,0.06418319132808903,0.14298093747672036
2006,0.08788086794438343,0.21800507501885158,0.21679608042363752,0.11150126643285518,0.19073274549085273,0.21681732073834348
2007,0.06029821385727341,-0.01403238464746448,-0.13625726432142538,0.12770133476678103,0.021407469615423613,-0.014205601250079858
2008,-0.40574024469731584,-0.30789918677417005,-0.3379499611178365,-0.33944999524773645,-0.40371255029829156,-0.38234587981644186
2009,0.36047525354208587,0.33886904715735655,0.3101006740075114,0.3029530847288917,0.24978831443771465,0.18886190384905377
2010,0.2907819735057122,0.29875097737181155,0.26193400202080164,0.15083114148526344,0.2119103731078822,0.07266983211283029
2011,-0.05797070247794389,-0.0483181115332495,-0.07719587967509545,0.04320953814525241,0.048582809301841445,-0.10386869037538504
2012,0.14855025766600183,0.17216401359744715,0.2144421751221106,0.15297550731909282,0.13356104478070008,0.2852908373189824
2013,0.44459940167275325,0.42018811235949394,0.42804723916079057,0.3314975512248295,0.33332143902238354,0.39878639498923385
2014,0.04473208439104748,0.05019124544272091,0.037642705263656095,0.13675338725324648,0.1172774677442503,0.1079283263836599
2015,-0.027670684376781773,-0.03077370591046702,-0.09702651014959052,0.042651621808390106,-0.003038662919933044,-0.07852291660160837
2016,0.07902795343074254,0.23538755524275956,0.36551312635390953,0.09075760385328158,0.13252751360936776,0.2604479130147208
2017,0.24691217201180504,0.1343002499780095,0.09106204320076561,0.2930177691266034,0.1560718255203981,0.18143453760415085
2018,-0.07837364355177479,-0.10675428796732367,-0.12556254629740637,0.00013119592899735188,-0.07030286315374712,-0.14505887678035423
2019,0.2920166683373835,0.2599898216737988,0.1472155148409664,0.33850665990032147,0.2795566439748738,0.2766806472296557
2020,0.5795609705164204,0.11819457564222713,0.04129001303529889,0.36199928592351616,0.011174580352123042,-0.038492913717517285
