Year,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
1991,0.22287588972797545,0.34742897645698334,0.37726076682348064,0.3389910290737568,0.3603862749844666,0.4705651807522513
1992,0.043690287267339034,0.08500132434282803,0.039950712066038285,0.10891322308075146,-0.04489660795746331,0.23964048687446704
1993,0.8460951383707247,0.7452887091330862,0.9955361881094829,0.6788758143732663,0.8182584359060208,1.0631745339800225
1994,-0.25047442329092073,-0.16042878272968863,-0.09811209385283504,-0.15986323154762838,-0.10238177017852579,-0.21364767360742687
1995,0.016024627347552833,0.05997432933755009,0.043142925497439366,0.16114739882480067,0.15788022695789627,0.16768864706714415
1996,0.3223702873511811,0.2353199297922135,0.2996924116493309,0.1356905556003294,0.2671631637384193,0.3429243417155594
1997,-0.3336425357047861,-0.2550435755950613,-0.24916384448332063,-0.17493772180363654,-0.19784346630921168,-0.2821156859467867
1998,-0.1748459906917823,-0.16451065015372413,-0.19184907187129063,-0.08677092014894405,-0.08539806500679548,0.04537650102247692
1999,0.5705803515920891,0.6326317204884846,0.7958554538183986,0.4628675420980126,0.4190096542171651,0.5104873331636193
2000,-0.4084484266585646,-0.2814322054190237,-0.20282281514927591,-0.20628361036431098,-0.09055081942046583,-0.05309958373392076
2001,-0.2759661148882604,-0.022415871781105712,-0.00577030839209558,-0.10067017236635967,-0.07367795712732628,-0.023157229718040462
2002,-0.20740570448071471,0.013867634625268188,0.04718829907217481,-0.09280743651657919,-0.057881968071199275,-0.06500235228155948
2003,0.4895163636597357,0.7195639463717223,0.8525899330854738,0.4834777892530422,0.4809347270188107,0.5408185456183694
2004,0.17330086214894402,0.2076453906582565,0.30341737864177953,0.2855392129819825,0.26042291175958354,0.3618159503054479
2005,0.014060563740186272,0.020707477945156594,0.11461753073908287,0.21146517082843075,0.11005058780379162,0.10494300251519872
2006,0.43796467478752676,0.3992230606136624,0.4338698375084433,0.3189044102127099,0.3659384102957459,0.33002937793694054
2007,0.2237281707682388,0.35591316795952355,0.521065064872853,0.5056166034811276,0.228607897152169,0.37969300057014177
2008,-0.6800148543459135,-0.6049330035520136,-0.587553758207938,-0.5261783556392521,-0.4746163580949032,-0.516168414035259
2009,1.0983310332393232,1.0243363405691968,1.0050668315439988,0.7301460519707021,0.8154034321829662,0.6629263130549881
2010,0.3414398271925816,0.3382198872247306,0.274752603328396,0.22049268129844224,0.20614687955105837,0.27278490262781196
2011,-0.23668208362046583,-0.2731325733088755,-0.23423031484049373,-0.17456456584042712,-0.08320419231665377,-0.22552439964087279
2012,0.055102962093013685,0.15396361285334148,0.27359654182294335,0.2288921632838281,0.22872948745367583,0.3502565533530744
2013,-0.055422882463667,0.01872542972597402,0.14269401523507153,0.11547910998271504,0.059647005045947665,0.02786690911757339
2014,-0.08383742559965868,-0.05228500803226199,-0.02321511850189928,-0.08353329289477784,-0.01208452609915256,0.07874889462920298
2015,0.15547831738159656,-0.05205932144685277,0.015248332317248758,-0.10840170941272564,-0.09487852697686927,-0.05105792758524608
2016,-0.05443463091610856,0.03757880631265342,0.10809471858239905,-0.03314522297433187,0.09319542274154635,0.09211225050470162
2017,0.13070225486425624,0.12932691853808098,0.20668056136382296,0.2516937211759358,0.2469278649311888,0.3004148969386182
2018,-0.2576650176652082,-0.23079784294897,-0.182017660586428,-0.09629491893359587,-0.11722084235656427,-0.10636785687709782
2019,0.09327244621354325,0.05075586764514073,0.05520035693250103,0.24325015818832552,0.12306990659773098,0.09495827354677244
2020,0.2177869219573103,0.15417181192982343,0.010910093061119008,0.2194850245414166,0.051274557351163486,-0.025473746619543602
2021,0.14671088261668563,0.15210045033233377,0.21860297143817564,-0.0002597568964362029,0.07166518644782172,0.124009460522581
2022,-0.31683822087159175,-0.25413997275682343,-0.09312958128094073,-0.18983103227812148,-0.009173644127116187,0.054769889289687956
2023,-0.11645533835726773,0.0009176494013465319,-0.013446356978096041,0.04570083630143151,0.05787869692949066,-0.029768923030093486
2024,-0.07512411831602317,-0.013486169547556215,0.0873468606982939,-0.008486264862891946,0.0866228869913479,0.0913223759846693
2025,0.2733383484203713,0.4162960130077693,0.4692040938323647,0.02911511758320695,0.39441564425313147,0.2765148367701409
